,News,All,SVO
0,20150516_2200,F股重獲青睞 下周10尖兵法說起跑 鼎固打頭陣F股市場重獲青睞！證交所及櫃買中心為打鐵趁熱，下周起將一連串舉辦業績發表會，總計共有10家F股參與，其中以F-鼎固()打頭陣，下周一18日率先開跑，緊接著F-眾達()、F-淘帝()將接棒上場，至於上櫃F股則在5月21日發動，共有F*太景()、F-立凱()、F-東凌()等3家參與。F-鼎固去年營收76.87億元，年減28.6%，毛利率成長到51.72%，營業利益為79.05億元，稅前淨利為70.88億元，每股盈餘1.67元。隨著中國大陸房地產信心逐步回溫，集團擁有上海、重慶、北京和昆山等大筆土地，其中大陸昆山擬推別墅新案，上海市嘉定推商舖及酒店式公寓，都將在挹注新成長動能。F-淘帝為中國嬰童品牌商，首季稅後淨利達1.72億元，年增4.43%，每股盈餘達2.96元，創歷年同期新高，董事會決議配發配發6.5元現金股利；F-眾達首季在主力產品製程改善及良率提升挹注下，合併營收為4.54億元，年增15.7%，稅後淨利0.71億元，年增45.1%，每股盈餘1.41元。另外本月開始繳交所得稅，由於F股的股利所得屬於境外所得，調高至670萬元免稅額，加上不用繳納二代健保補充費，在節稅考量下，提早啟動除權息行情，因此可參考營運績效優異F股。,"[['F股市場', '重獲', '青睞'], ['櫃買中心', '爲', '趁'], ['總計', '共有', '10家F股參與'], ['F', '鼎固去年營收', '76.87億元'], ['毛利率', '成長到', '51.72%'], ['營業利益', '爲', '79.05億元'], ['稅前淨利', '爲', '70.88億元'], ['集團', '擁有', '大筆土地'], ['推別墅新案', '挹注', '成長動能'], ['淘帝', '爲', '中國嬰童品牌商'], ['年', '增', '4.43%'], ['董事會決議', '配', '現金股利'], ['合併營收', '爲', '4.54億元'], ['年', '增', '15.7%'], ['調', '屬於', '境外所得']]"
0,20150516_2201,台灣主要報紙頭條要聞攸關失能者照護的「長期照顧服務法」昨天在立法院三讀通過，預計民國一○六年上路，失智、失能或預期失能半年以上者都可申請長照；失能者家屬也首度入法，提供喘息服務等支援。衛福部長蔣丙煌說，將有兩百萬人、八十萬家庭受惠。立法院昨天三讀通過勞基法修正案，將勞工工時降為單周四十小時，每日工時不得超過八小時，每周工作總時數不得超過四十八小時，確立全面周休二日法源，且雇主不得因為修正工時而變相減薪。《蘋果》昨獨家專訪馬英九時，在黨內初選議題，他對黨內大咖怯戰，尤其是表態不參選的黨主席朱立倫，極罕見地動怒說：「擔任黨主席有責任要找到最適當候選人，若找不到，不該迴避應有的責任。」■ 中國時報藍徵召朱立倫 箭在弦上突破女將16年零金障礙 跆拳道世錦賽 莊佳佳奪金《長照法》通過 200萬人受惠■ 工商時報14檔季報、營收雙旺 突圍鴻海股息3.8元 史上新高三讀通過 長照服務法 106年5月上路■ 聯合報工時降為單周40小時 明年起全面周休二日長照法2年後上路 菸捐列為財源麥考斯基：一開始 只是想幫250個小孩■ 經濟日報15檔「三率三升」股 錢景俏鴻海Q1每股賺2.05元 同期新高美本季經濟指標 再傳雙利空■ 蘋果日報大咖怯戰 馬動怒：朱應扛責選總統辣蘋果：馬英九劍指朱立倫王金平沒領表「不代表不選」■ 旺報深圳競爭力 超港奪冠兩岸城市競爭力 深超港躍第1、 台北第4地方一帶一路方案 恐變惡性競爭,"[['半年以上者', '可申請', '長照'], ['衛福部長蔣丙煌', '說', '有兩百萬人受惠'], ['總時數', '超過', '四十八小時'], ['獨家', '專訪', '馬英九'], ['獨家', '專訪', '馬英九'], ['蘋果', '初選', '議題'], ['黨主席', '有', '責任'], ['中國時報藍徵', '召通過', '煙上路法'], ['工商', '時報', '14檔季報'], ['新高三讀', '通過', '106年5月上路服務法'], ['新高三讀', '通過', '106年5月上路服務法'], ['三升經濟日報', '想', '幫250個小孩'], ['不', '代表', '選'], ['旺', '報', '深圳競爭力'], ['表', '變', '惡性競爭']]"
