,HighGroup,LowGroup
2010-05-31,1.0068553364927106,1.0156891744829666
2010-06-01,1.0008879609172168,0.9933792260264694
2010-06-02,0.9803364203519128,0.9930075425771077
2010-06-03,1.0249709713734152,1.0217512217830824
2010-06-04,0.993378440078623,0.9976098753170232
2010-06-05,1.0,1.0
2010-06-06,1.0,1.0
2010-06-07,0.970458258952882,0.9828649169434294
2010-06-08,0.9985799026060889,1.0007778992267944
2010-06-09,0.9807426400247994,0.9982931539423933
2010-06-10,1.0195587319529507,1.011179948971428
2010-06-11,1.0121945932199259,1.0133702708159475
2010-06-12,1.0,1.0
2010-06-13,1.0,1.0
2010-06-14,1.0065059301869448,1.0037404785809843
2010-06-15,1.0134505759969241,1.0008125966063903
2010-06-16,1.0,1.0
2010-06-17,1.0061081786745634,1.0073929933181125
2010-06-18,0.9944825707330534,0.9983254572528829
2010-06-19,1.0,1.0
2010-06-20,1.0,1.0
2010-06-21,1.0323141898217698,1.010903644213468
2010-06-22,0.9974929991006541,1.0018408201748785
2010-06-23,0.9970506707195058,0.9972439786833747
2010-06-24,1.000062461242298,1.0009281457973505
2010-06-25,0.9814926721302324,0.9895657275862333
2010-06-26,1.0,1.0
2010-06-27,1.0,1.0
2010-06-28,0.9984450189940868,1.0015909611143565
2010-06-29,0.9922577368887533,0.9928123129705297
2010-06-30,0.9831214086847683,0.9921647957953518
2010-07-01,0.9880681749985858,0.9852646051095711
2010-07-02,1.0108802606874454,1.006857515604574
2010-07-03,1.0,1.0
2010-07-04,1.0,1.0
2010-07-05,1.0116912186887577,1.0066647489404335
2010-07-06,1.016661912122509,1.0184484262273268
2010-07-07,0.9965100930775108,0.9952284812014311
2010-07-08,1.0082144414599201,1.0118749750897293
2010-07-09,1.0108529345024002,1.0066260205291757
2010-07-10,1.0,1.0
2010-07-11,1.0,1.0
2010-07-12,0.9965092209221271,1.0005712554842743
2010-07-13,0.9939033082261695,0.994100123195376
2010-07-14,1.019098397106609,1.012086398957526
2010-07-15,1.0047382725524705,0.9988937078121581
2010-07-16,0.9830639236044747,1.0009179057797086
2010-07-17,1.0,1.0
2010-07-18,1.0,1.0
2010-07-19,0.99818807136217,1.000464440311813
2010-07-20,1.0187037193695945,1.005134454111918
2010-07-21,0.9937855513349481,1.0101671728450519
2010-07-22,0.9932436914670872,0.9934818635967466
2010-07-23,1.0147631919071656,1.0119850898217686
2010-07-24,1.0,1.0
2010-07-25,1.0,1.0
2010-07-26,1.0035441273111254,1.0029479934385537
2010-07-27,0.9961960630591556,1.004715118193865
2010-07-28,1.0143311486796285,0.9917263516656406
2010-07-29,0.9976690882213729,0.9997757803417197
2010-07-30,0.9958500967690268,1.0047243758006987
2010-07-31,1.0,1.0
2010-08-01,1.0,1.0
2010-08-02,1.0278230504654733,1.0070840208019813
2010-08-03,1.0095735770641416,1.0053747021980757
2010-08-04,0.9959803377553448,0.9961892124215879
2010-08-05,0.999263754405553,0.9980764806664186
2010-08-06,1.0061688808457112,1.0014750962143564
2010-08-07,1.0,1.0
2010-08-08,1.0,1.0
2010-08-09,1.0012269068566104,1.0069840125457714
2010-08-10,0.9930743113409117,0.9956181392958962
2010-08-11,0.9842041261613917,0.9906238752902468
2010-08-12,0.9940818495200683,0.9937539771527355
2010-08-13,1.0126768284982919,1.0054818565781183
2010-08-14,1.0,1.0
2010-08-15,1.0,1.0
2010-08-16,1.0048994565276184,1.0027057701953141
2010-08-17,1.0129927728493866,1.0054663956947578
2010-08-18,1.0031128606343371,1.0074187478845655
2010-08-19,0.9996744247995217,1.000805012397436
2010-08-20,0.9964508805101393,0.997188258855105
2010-08-21,1.0,1.0
2010-08-22,1.0,1.0
2010-08-23,0.99470059100034,1.0030471826546437
2010-08-24,0.9965230491078907,1.0018242040354282
2010-08-25,0.9787503147498241,0.9850885120321233
2010-08-26,0.9885767465127352,1.0010556176304737
2010-08-27,1.0055590480354495,1.003239192891474
2010-08-28,1.0,1.0
2010-08-29,0.9969999999999999,0.9969999999999999
2010-08-30,1.0,1.0
2010-08-31,0.9782777392238347,0.9884991461840177
2010-09-01,0.9969075202147398,1.0065154925378246
2010-09-02,1.0130314048014113,1.002880007501338
2010-09-03,1.0232748049864777,1.0193002747017015
2010-09-04,1.0,1.0
2010-09-05,1.0,1.0
2010-09-06,1.0074687073610005,1.0159582982398798
2010-09-07,0.994346808405787,0.9969588063468433
2010-09-08,0.9979882596901101,0.9908359430589999
2010-09-09,0.9940656791082148,1.0047019613717139
2010-09-10,1.0062775099884,1.0003307047752743
2010-09-11,1.0,1.0
2010-09-12,1.0,1.0
2010-09-13,1.0228767082350705,1.0180056168462779
2010-09-14,1.008303799745724,1.0010658551444027
2010-09-15,1.013754070696027,1.0099151801246165
2010-09-16,1.0060848168515355,0.9936590754448793
2010-09-17,1.0074113656803239,1.0034154653944385
