,HighGroup,LowGroup
2013-03-31,1.0,1.0
2013-04-01,0.9965995456380223,0.9906496434902727
2013-04-02,1.0048362866832259,1.003902522029759
2013-04-03,1.0027946229148768,1.0064956526998492
2013-04-04,1.0,1.0
2013-04-05,1.0,1.0
2013-04-06,1.0,1.0
2013-04-07,1.0,1.0
2013-04-08,0.9776714199343924,0.9769874148113449
2013-04-09,0.9974590857262584,1.0002373804801898
2013-04-10,1.0002130014119102,1.0003388418728278
2013-04-11,1.0145372128585979,1.0073749713849631
2013-04-12,0.9937206896084794,1.0015663095213632
2013-04-13,1.0,1.0
2013-04-14,1.0,1.0
2013-04-15,0.9948066183098639,0.9866926257582785
2013-04-16,1.0069473665283821,1.0024707967606816
2013-04-17,1.0061112987588143,0.9987743775872411
2013-04-18,1.0029797108596568,0.9995373079452308
2013-04-19,1.013133004272204,1.0067782108611494
2013-04-20,1.0,1.0
2013-04-21,1.0,1.0
2013-04-22,1.0044256233533688,0.9995055231324815
2013-04-23,0.9985409225340293,0.9977833826143248
2013-04-24,1.0090470962842897,1.0104516448964416
2013-04-25,0.9983810942414648,0.9978848908283222
2013-04-26,0.9945201007881886,1.0074147507231215
2013-04-27,1.0,1.0
2013-04-28,1.0,1.0
2013-04-29,1.0075327959000488,1.0003988152613383
2013-04-30,1.0081631322109956,1.0106749601500995
2013-05-01,1.0,1.0
2013-05-02,1.0033032720353203,1.0061581332048404
2013-05-03,1.0005984652096067,0.9885579618170507
2013-05-04,1.0,1.0
2013-05-05,1.0,1.0
2013-05-06,1.0080130762024584,0.9998318294494463
2013-05-07,0.9943053200475204,1.0065918349236178
2013-05-08,1.0107762065288253,1.0095350967923935
2013-05-09,1.0047373398739528,1.0028970487016189
2013-05-10,0.9958998660560837,1.0020687180082986
2013-05-11,1.0,1.0
2013-05-12,1.0,1.0
2013-05-13,0.9971635697311395,0.9933968877170227
2013-05-14,1.004637877578532,0.9987975493412045
2013-05-15,1.0072571546792473,1.0051330412391677
2013-05-16,1.0073818522634934,1.0122901086142684
2013-05-17,0.9937800148327207,1.0000587683105384
2013-05-18,1.0,1.0
2013-05-19,1.0,1.0
2013-05-20,0.9960394899529501,1.0026425337249951
2013-05-21,1.002619828584584,1.0015190193630317
2013-05-22,1.0022096497703463,1.001422916650425
2013-05-23,0.985798480393812,0.9885897524657853
2013-05-24,0.99203422447499,0.9950341079213362
2013-05-25,1.0,1.0
2013-05-26,1.0,1.0
2013-05-27,1.0064921377784466,1.0068979360451777
2013-05-28,1.0005375318864123,1.0064520605979508
2013-05-29,1.0129198593842301,1.0113625817299552
2013-05-30,0.9892913110840551,0.9903596869218056
2013-05-31,1.0104032056871628,1.0025367187119982
2013-06-01,1.0,1.0
2013-06-02,1.0,1.0
2013-06-03,0.9922626367348816,0.9976178228271099
2013-06-04,0.9922069583503663,0.9944996072482196
2013-06-05,0.9965566847626868,0.9935173122698265
2013-06-06,0.9915880987098237,0.9878005328443217
2013-06-07,0.9964587933410863,0.9900243211560266
2013-06-08,1.0,1.0
2013-06-09,1.0,1.0
2013-06-10,1.0126972609836733,1.0124361453584818
2013-06-11,0.9939345453403405,0.9965141460155066
2013-06-12,1.0,1.0
2013-06-13,0.9775522451740706,0.9795910987517344
2013-06-14,0.9982331585091392,1.000150942607078
2013-06-15,1.0,1.0
2013-06-16,1.0,1.0
2013-06-17,1.0100794168949345,1.0103978276665586
2013-06-18,1.00262676122422,1.0025504790604314
2013-06-19,0.999406227941979,1.0015798370561113
2013-06-20,0.9850339728737387,0.9793734924084653
2013-06-21,0.9856731654244609,0.98142122256829
2013-06-22,1.0,1.0
2013-06-23,1.0,1.0
2013-06-24,0.9999494781607943,0.9947421349154709
2013-06-25,0.9840077626400885,0.9782640295343793
2013-06-26,1.017967358205686,1.0201588202642662
2013-06-27,1.0129131700020952,1.012105610148841
2013-06-28,1.0144922941902148,1.0087501176220948
2013-06-29,0.9985714285714286,0.9984651162790698
2013-06-30,1.0,1.0
2013-07-01,1.0064965089404347,1.0130859654748572
2013-07-02,0.9920261088807181,0.9988663949378362
2013-07-03,0.9847245231733956,0.991993964495282
2013-07-04,0.996981888414545,0.9870785103230778
2013-07-05,1.008539466943674,1.013258023595996
2013-07-06,1.0,1.0
2013-07-07,1.0,1.0
2013-07-08,0.9951467565503194,0.9888486400685063
2013-07-09,1.0114309149547487,1.0009282805476554
2013-07-10,1.008174808941261,1.0047560315745772
2013-07-11,1.0199793822178262,1.0239340558068928
2013-07-12,1.0032555373494778,1.0067723996314797
2013-07-13,1.0,1.0
2013-07-14,1.0,1.0
2013-07-15,1.0011252503827255,1.0085082101787446
2013-07-16,1.006361769479484,1.0056635497872857
2013-07-17,1.0108116711210096,0.9926817606433124
2013-07-18,0.9920281120407922,0.9907048069749868
2013-07-19,0.9882389755853066,0.98915925133073
2013-07-20,1.0,1.0
2013-07-21,1.0,1.0
2013-07-22,1.0110710133980072,1.004948494393732
2013-07-23,1.0127488833689429,1.0136826929257583
2013-07-24,0.9988098723579261,1.0015705439848666
2013-07-25,0.9953865028231877,0.9919964312749672
2013-07-26,0.9995162996159863,1.0048094094684559
2013-07-27,1.0,1.0
2013-07-28,1.0,1.0
2013-07-29,0.9918077150293759,0.995717310568227
2013-07-30,1.0129036149850443,1.0067650375308959
2013-07-31,0.9915716264185499,0.9900245248309628
2013-08-01,1.0021843518178601,0.9999422172844189
2013-08-02,1.0006638385255022,1.0035882173246822
2013-08-03,1.0,1.0
2013-08-04,1.0,1.0
2013-08-05,1.0030536092528424,1.0103281615707533
