,HighGroup,LowGroup
2010-05-31,1.0177817376825262,1.0078964813505265
2010-06-01,0.983752623545051,0.9944846891858393
2010-06-02,0.9845556037689956,0.9793019002375363
2010-06-03,1.0206356357430417,1.0238559174795763
2010-06-04,0.9984024628320093,0.9924999060509048
2010-06-05,1.0,1.0
2010-06-06,1.0,1.0
2010-06-07,0.9670341946344091,0.9789114134349829
2010-06-08,0.9929915182565492,1.003321068369406
2010-06-09,0.9826478223964744,0.9949619687238437
2010-06-10,1.0221725242077895,1.0072859212102592
2010-06-11,1.01571176554391,1.0215908223254901
2010-06-12,1.0,1.0
2010-06-13,1.0,1.0
2010-06-14,1.0071114098086518,1.0058557380128956
2010-06-15,1.0107048646342525,1.0138528741676125
2010-06-16,1.0,1.0
2010-06-17,1.0141094700199453,1.0049271942177724
2010-06-18,1.000943277940876,0.999846118665052
2010-06-19,1.0,1.0
2010-06-20,1.0,1.0
2010-06-21,1.0207403515881763,1.0200292465308558
2010-06-22,0.9939353391726818,1.0079723803425855
2010-06-23,0.9938004211159569,1.0024307112773532
2010-06-24,1.0052185147232178,0.9959777967707388
2010-06-25,0.9848929265478941,0.9764184865997144
2010-06-26,1.0,1.0
2010-06-27,1.0,1.0
2010-06-28,0.996533065231151,0.9944475145624598
2010-06-29,0.9874113528676428,0.9936045530802988
2010-06-30,0.9820682478307929,0.989734233821849
2010-07-01,0.98375919596036,0.9999309703224033
2010-07-02,1.0040136148398284,1.0149218502381947
2010-07-03,1.0,1.0
2010-07-04,1.0,1.0
2010-07-05,1.0181673352499272,1.0105732165844257
2010-07-06,1.0168181070622613,1.0168216088134576
2010-07-07,1.0068677678138405,1.0075012946688469
2010-07-08,1.016808562707148,1.0125890010725547
2010-07-09,1.0024740941885815,1.0058927552066048
2010-07-10,1.0,1.0
2010-07-11,1.0,1.0
2010-07-12,1.0030681609267647,1.0043673867089522
2010-07-13,0.9980299001898923,0.9934090014321361
2010-07-14,1.0181821986286939,1.014260156075222
2010-07-15,0.9926623500792016,1.0040565893368876
2010-07-16,0.9814147049972007,0.989004063309737
2010-07-17,1.0,1.0
2010-07-18,1.0,1.0
2010-07-19,1.0013051658086807,1.0010486470634137
2010-07-20,1.0164955786076744,1.0092921939598223
2010-07-21,0.997097756950879,1.0026635622207423
2010-07-22,0.9896923896816445,0.9960254116398275
2010-07-23,1.0118258793193586,1.0082883546020802
2010-07-24,1.0,1.0
2010-07-25,1.0,1.0
2010-07-26,0.9990722937784149,1.0048291941561887
2010-07-27,0.9952268871558442,1.0062617094160584
2010-07-28,1.0144308299508913,1.007586135616087
2010-07-29,1.0022250055789235,1.0105427748074525
2010-07-30,0.9948310243653481,0.9986798355675003
2010-07-31,1.0,1.0
2010-08-01,1.0,1.0
2010-08-02,1.0245664963982657,1.0168884056540164
2010-08-03,1.0024745406992723,1.0046820014957045
2010-08-04,0.9935323538765007,1.0029021149516002
2010-08-05,0.9979385979301018,0.997996582649009
2010-08-06,1.002876473999354,1.0030062802527844
2010-08-07,1.0,1.0
2010-08-08,1.0,1.0
2010-08-09,1.0111698873459714,1.0088885419413125
2010-08-10,0.995359462036247,1.005972016596739
2010-08-11,0.9959779838438059,0.9923599274167002
2010-08-12,0.9944012403611197,0.9853764342997112
2010-08-13,1.0121413482450126,1.0058108966319814
2010-08-14,1.0,1.0
2010-08-15,1.0,1.0
2010-08-16,1.004309228164882,1.010147322691475
2010-08-17,0.9967971946071456,1.004421554620294
2010-08-18,1.0036788663185694,1.0006994465401606
2010-08-19,1.0002913050198077,1.0056388923282535
2010-08-20,0.9955462783794942,1.0044644240091776
2010-08-21,1.0,1.0
2010-08-22,1.0,1.0
2010-08-23,0.9977601338614973,1.0026866192306674
2010-08-24,0.9917622004360037,1.01297299572653
2010-08-25,0.9740655284469597,0.9779731520853902
2010-08-26,1.00009625166152,0.9928754268165221
2010-08-27,1.0005389823755773,1.0029601480313632
2010-08-28,1.0,1.0
2010-08-29,0.9969999999999999,0.997
2010-08-30,1.0,1.0
2010-08-31,0.9741883533687695,0.9871310032551961
2010-09-01,1.0164382264786445,1.0033112621043776
2010-09-02,1.0083354732469914,1.0063342268845485
2010-09-03,1.022196147981807,1.0227977207518144
2010-09-04,1.0,1.0
2010-09-05,1.0,1.0
2010-09-06,1.011989580764267,1.014379180671668
2010-09-07,0.9951995798978571,0.9946236147886561
2010-09-08,0.9931427603216945,0.9910938035365408
2010-09-09,1.0003081430624257,0.9950005147876945
2010-09-10,1.0057832386953502,1.0123952649323507
2010-09-11,1.0,1.0
2010-09-12,1.0,1.0
2010-09-13,1.0221617473653686,1.0248915754323547
2010-09-14,1.0058315218087415,1.001765816909158
2010-09-15,1.007383034749743,1.0093478216238347
2010-09-16,0.9954599097901488,1.00036849969585
2010-09-17,1.0030125656659845,1.0250430841676057
2010-09-18,1.0,1.0
2010-09-19,1.0,1.0
2010-09-20,0.9997290736163306,1.0037866162234428
2010-09-21,1.0037473219288093,1.0067891638255548
2010-09-22,1.0,1.0
2010-09-23,0.9991770540399035,1.006609679530278
2010-09-24,0.9946366006980549,1.004945256569847
2010-09-25,1.0,1.0
2010-09-26,1.0,1.0
2010-09-27,1.0006942332909028,1.0031423361877265
2010-09-28,0.993714550699842,1.0052117289023015
2010-09-29,1.0117718332841277,1.0147843863564463
2010-09-30,0.9993159952745425,1.0016109308370458
2010-10-01,1.0047973610992935,0.9999208582381385
2010-10-02,1.0,1.0
2010-10-03,1.0,1.0
2010-10-04,1.0030833267166352,0.9966671365368355
2010-10-05,0.9924891213501081,1.0112420709790102
