,Date,low_adj,high_adj,open_adj,close_adj,volume,marketValue,return,stock
0,2016-08-08,5.63,5.66,5.65,5.66,2259,4,0.0,00625K
1,2016-08-09,5.7,5.72,5.7,5.72,2284,4,1.0601,00625K
2,2016-08-10,5.67,5.68,5.68,5.67,2270,4,-0.8741,00625K
3,2016-08-11,5.74,5.76,5.74,5.76,2127,4,1.5873,00625K
4,2016-08-12,5.72,5.72,5.72,5.72,2488,4,-0.6944,00625K
5,2016-08-15,5.72,5.99,5.72,5.99,2302,4,4.7203,00625K
6,2016-08-16,5.94,5.99,5.99,5.94,2556,4,-0.8347,00625K
7,2016-08-17,5.9,5.98,5.94,5.98,2140,4,0.6734,00625K
8,2016-08-18,5.94,5.96,5.94,5.96,2240,4,-0.3344,00625K
9,2016-08-19,5.85,5.93,5.85,5.93,2065,4,-0.5034,00625K
10,2016-08-22,5.93,5.93,5.93,5.93,2016,4,0.0,00625K
11,2016-08-23,5.91,5.92,5.91,5.92,2838,4,-0.1686,00625K
12,2016-08-24,5.83,5.89,5.88,5.87,2393,4,-0.8446,00625K
13,2016-08-25,5.86,5.87,5.86,5.87,2347,4,0.0,00625K
14,2016-08-26,5.84,5.86,5.86,5.84,2340,4,-0.5111,00625K
15,2016-08-29,5.82,5.84,5.82,5.84,1749,4,0.0,00625K
16,2016-08-30,5.84,5.84,5.84,5.84,2511,4,0.0,00625K
17,2016-08-31,5.84,5.86,5.85,5.84,2158,4,0.0,00625K
18,2016-09-01,5.84,5.85,5.84,5.85,2238,4,0.1712,00625K
19,2016-09-02,5.83,5.84,5.83,5.84,2382,4,-0.1709,00625K
20,2016-09-05,5.83,5.87,5.87,5.83,1769,4,-0.1712,00625K
21,2016-09-06,5.9,5.9,5.9,5.9,1180,4,1.2007,00625K
22,2016-09-07,5.91,5.92,5.91,5.92,2367,4,0.339,00625K
23,2016-09-08,5.88,5.88,5.88,5.88,1999,4,-0.6757,00625K
24,2016-09-09,5.91,5.92,5.91,5.92,2129,4,0.6803,00625K
25,2016-09-10,5.77,5.77,5.77,5.77,2336,4,-2.5338,00625K
26,2016-09-12,5.7,5.72,5.72,5.7,2297,4,-1.2132,00625K
27,2016-09-13,5.72,5.72,5.72,5.72,2288,4,0.3509,00625K
28,2016-09-14,5.76,5.76,5.76,5.76,2246,4,0.6993,00625K
29,2016-09-19,5.7,5.73,5.7,5.73,2286,4,-0.5208,00625K
30,2016-09-20,5.73,5.73,5.73,5.73,2005,4,0.0,00625K
31,2016-09-21,5.74,5.74,5.74,5.74,1722,4,0.1745,00625K
32,2016-09-22,5.81,5.81,5.81,5.81,1917,4,1.2195,00625K
33,2016-09-23,5.81,5.81,5.81,5.81,644,4,0.0,00625K
34,2016-09-26,5.74,5.74,5.74,5.74,688,4,-1.2048,00625K
35,2016-09-29,5.68,5.68,5.68,5.68,568,4,-1.0453,00625K
36,2016-09-30,5.69,5.7,5.69,5.7,575,4,0.3521,00625K
37,2016-10-03,5.73,5.73,5.73,5.73,630,4,0.5263,00625K
38,2016-10-04,5.73,5.73,5.73,5.73,573,4,0.0,00625K
39,2016-10-05,5.73,5.73,5.73,5.73,0,4,0.0,00625K
40,2016-10-06,5.76,5.76,5.76,5.76,691,4,0.5236,00625K
41,2016-10-07,5.75,5.75,5.75,5.75,690,4,-0.1736,00625K
42,2016-10-11,5.8,5.8,5.8,5.8,580,4,0.8696,00625K
43,2016-10-12,5.71,5.71,5.71,5.71,571,4,-1.5517,00625K
44,2016-10-13,5.75,5.75,5.75,5.75,580,4,0.7005,00625K
45,2016-10-14,5.75,5.75,5.75,5.75,575,4,0.0,00625K
46,2016-10-17,5.8,5.8,5.8,5.8,580,4,0.8696,00625K
47,2016-10-18,5.73,5.74,5.73,5.73,637,4,-1.2069,00625K
48,2016-10-19,5.83,5.83,5.83,5.83,583,4,1.7452,00625K
49,2016-10-20,5.84,5.84,5.84,5.84,584,4,0.1715,00625K
50,2016-10-21,5.87,5.87,5.87,5.87,587,4,0.5137,00625K
51,2016-10-24,5.87,5.87,5.87,5.87,1174,4,0.0,00625K
52,2016-10-25,5.94,5.94,5.94,5.94,594,4,1.1925,00625K
53,2016-10-26,5.93,5.93,5.93,5.93,593,4,-0.1684,00625K
54,2016-10-27,5.9,5.91,5.9,5.9,596,4,-0.5059,00625K
55,2016-10-28,5.93,5.93,5.93,5.93,598,4,0.5085,00625K
56,2016-10-31,5.86,5.86,5.86,5.86,586,4,-1.1804,00625K
57,2016-11-01,5.91,5.91,5.91,5.91,591,4,0.8532,00625K
58,2016-11-02,5.91,5.91,5.91,5.91,591,4,0.0,00625K
59,2016-11-03,5.9,5.9,5.9,5.9,590,4,-0.1692,00625K
60,2016-11-04,5.94,5.94,5.94,5.94,594,4,0.678,00625K
61,2016-11-07,5.84,5.84,5.84,5.84,584,4,-1.6835,00625K
62,2016-11-08,5.96,5.96,5.96,5.96,596,4,2.0548,00625K
63,2016-11-09,5.96,5.96,5.96,5.96,0,4,0.0,00625K
64,2016-11-10,5.99,5.99,5.99,5.99,599,4,0.5034,00625K
65,2016-11-11,6.0,6.0,6.0,6.0,600,4,0.1669,00625K
66,2016-11-14,6.03,6.04,6.03,6.04,760,4,0.6667,00625K
67,2016-11-15,6.03,6.03,6.03,6.03,603,4,-0.1656,00625K
68,2016-11-16,5.99,6.0,6.0,5.99,17,4,-0.6633,00625K
69,2016-11-17,6.01,6.05,6.01,6.05,659,4,1.0017,00625K
70,2016-11-18,6.08,6.08,6.08,6.08,608,4,0.4959,00625K
71,2016-11-21,6.07,6.09,6.08,6.09,627,4,0.1645,00625K
72,2016-11-22,6.12,6.12,6.12,6.12,612,4,0.4926,00625K
73,2016-11-23,6.16,6.16,6.16,6.16,616,4,0.6536,00625K
74,2016-11-24,6.17,6.17,6.17,6.17,617,4,0.1623,00625K
75,2016-11-25,6.17,6.17,6.17,6.17,617,4,0.0,00625K
76,2016-11-28,6.27,6.28,6.27,6.28,640,4,1.7828,00625K
77,2016-11-29,6.27,6.27,6.27,6.27,627,4,-0.1592,00625K
78,2016-11-30,6.28,6.28,6.28,6.28,628,4,0.1595,00625K
79,2016-12-01,6.27,6.29,6.27,6.29,647,4,0.1592,00625K
80,2016-12-02,6.24,6.24,6.24,6.24,624,4,-0.7949,00625K
81,2016-12-05,6.23,6.23,6.23,6.23,623,4,-0.1603,00625K
82,2016-12-06,6.14,6.14,6.14,6.14,614,4,-1.4446,00625K
