,News,All,SVO
0,20170216_1500,◆外資連續5日賣超個股外資連續 5 日賣超個股1. 外資連續賣超 5 日的股票(2409) 友達、 (2823) 中壽、 (3481) 群創、 (2884) 玉山金、 (2883) 開發金2. 外資連續賣超 4 日的股票(2409) 友達、 (3481) 群創、 (2823) 中壽、 (2884) 玉山金、 (2344) 華邦電3. 外資連續賣超 3 日的股票(2409) 友達、 (3481) 群創、 (2823) 中壽、 (2884) 玉山金、 (2609) 陽明4. 外資連續賣超 2 日的股票(2409) 友達、 (2823) 中壽、 (2884) 玉山金、 (2412) 中華電、 (2809) 京城銀5. 外資當日 (15) 賣超的股票(2409) 友達、 (2884) 玉山金、 (2823) 中壽、 (2809) 京城銀、 (00632R) 元大台灣 50 反 1,"[['外資', '賣', '個股外資'], ['賣', '超', '連續賣超']]"
0,20170216_1501,◆外資連續5日買超個股外資連續 5 日買超個股1. 外資連續買超 5 日的股票(2317) 鴻海、 (2891) 中信金、 (2337) 旺宏、 (2002) 中鋼、 (2888) 新光金2. 外資連續買超 4 日的股票(2317) 鴻海、 (2891) 中信金、 (2337) 旺宏、 (2002) 中鋼、 (2888) 新光金3. 外資連續買超 3 日的股票(2317) 鴻海、 (2891) 中信金、 (2002) 中鋼、 (2337) 旺宏、 (2888) 新光金4. 外資連續買超 2 日的股票(2317) 鴻海、 (2891) 中信金、 (2002) 中鋼、 (2888) 新光金、 (2337) 旺宏5. 外資當日 (15) 買超的股票(2317) 鴻海、 (2002) 中鋼、 (2888) 新光金、 (2303) 聯電、 (2886) 兆豐金,"[['2317鴻海股票買', '超', '5日']]"
