,News,All,SVO
0,20150220_1600,PCB廠擴大資本支出迎成長 華通與欣興最受矚目PCB產業景氣正加速復甦之中，加上日商松下公司退出PCB市場，預估台商2015年產值將有3-5%的成長，而PCB大廠今年也都編有高額的資本支出以支應營運的成長，其中並以欣興電子()、華通電腦()競逐於HDI市場的資本投入最受矚目。上市PCB大廠華通客戶除美商蘋果公司之外，也已打入小米等中國品牌供應鍵，同時，華通針對中高階HDI板需求增加，2014年的資本支出將大幅提升到30億元，隨產能增加下，營運規模再放大，推升業績成長；而華通2015年則依照市場需求，擴充產能往高階HDI移動，預估今年資本支出20億元起跳。華通在重慶涪陵新廠以HDI為主，其第一階段的的設廠完經完成，10月則將會有營收開始貢獻，這一部分在2014年讓華通投資了高達15億元資金，而在市場對於HDI板的需求驅動之下，華通在2015年主要仍在於投資擴充中高階的HDI製程為主，加上對於重慶涪陵廠的再擴充，預估2015年的資本支出將由30億元起跳。華通目前在台灣的桃園、廣東的惠州及重慶的涪陵都設立有HDI生產線，而在明年的擴充重點，華通也在市場對於中高階HDI需求將明顯攀升的預估之下，對於廣東惠州廠將大力投資由現有的一般HDI板提升到進一步生產Anylayer HDI的製程。目前台商PCB廠主要生產HDI廠商包括欣興、華通及燿華()、健鼎科技()等，其中華通等HDI總產能又為僅次於欣興電子的上市PCB廠。去年欣興電子的資本支出為102億元，而今年編列高達106.66億元的資本支出。健鼎科技在中國的投資計畫已由華東的江蘇省無錫擴大到大西部的湖北省仙桃市，同時，健鼎科技的仙桃廠在2014年產能已由原設立時的40萬平方呎擴充1倍到80萬平方呎。健鼎科技主管指出，2015年的健鼎科技資本支出方案預估為20-30億元，預計除一部分投入於無錫廠區原有的設備汰舊換新之外，最重要的擴張性投資仍在於仙桃廠的產能擴充案。預計將再對於仙桃廠進行另40萬平方呎的產能擴充，預計在2015年完成之後，其產能將增加到120萬平方呎。健鼎的仙桃廠主要係針對光電板的生產而設計，目前也積極投入汽車板客戶的開發。而金像電()2014年下半年以來的營運狀況轉佳，金像電從去年12月接單滿載，其好業績還向1月加以延伸。而金像電2015年預估其資本支出將較2014年增加100%，主要用於更新製程、進行產能去瓶頸工程為主。,"[['PCB廠', '擴大', '資本支出'], ['PCB廠擴大資本支出', '迎', '成長華通受復甦之中'], ['成長華通', '受', '復甦'], ['最', '受', '復甦'], ['日商松下公司', '退出', 'PCB市場'], ['2015年產值', '有', '3-5%成長'], ['PCB大廠', '有', '高額資本支出'], ['欣興電子', '受', '矚目'], ['PCB大廠華通客戶', '打入', '供應鍵'], ['2014年資本支出', '提升到', '30億元'], ['營收', '開始', '貢獻'], ['華通', '設立', 'HDI生產線'], ['華通', '在', 'HDI需求攀升預估之下'], ['進一步', '生產', 'Anylayer HDI'], ['生產HDI廠商', '包括', 'PCB廠'], ['爲', '僅次於', '欣興電子'], ['欣興電子資本支出', '爲', '102億元'], ['編列', '高達', '106.66億元'], ['編列', '高達', '106.66億元'], ['健鼎科技仙桃廠', '擴充', '1倍80萬平方呎'], ['科技主管', '指出', '資本支出方案預估爲20-30億元'], ['資本支出方案預估', '爲', '20-30億元'], ['一部分', '投入於', '原有設備汰舊換新之外'], ['原有設備', '汰舊換', '新'], ['原有設備', '汰舊換', '新'], ['擴張性投資', '在於', '仙桃廠產能擴充案'], ['營運狀況', '轉', '佳'], ['好業績', '加以', '延伸'], ['金像電', '預估', '其資本支出增加100%'], ['其資本支出', '增加', '100%'], ['產能', '去', '瓶頸']]"
0,20150219_1601,油價重挫、客運需求走強 航空業飛向獲利年！國際油價自去(2014)年第4季一路崩跌後，航運業者的股價也不斷走強，進入羊牛後，法人樂觀預估，營業成本減少成業者獲利關鍵，目前市場對今年油價預估落在每桶70美元，若依此水準，華航()、長榮航()獲利有望創下新高，至明(2016)年仍可持續維持高獲利水準。華航和長榮航營收皆以客運為主，占總營收約65%左右，營收伴隨國人出國增加，每年約有5-10%的成長水準，不過，獲利未能隨營運規模的提升而有明顯正向表現，主因為在金融海嘯後，油價節節攀升，對於用油成本比重占40%左右的業者來說，是相當大的負擔。不過，隨著國際油價崩跌，即便農曆年前有反彈態勢，美國能源資訊署(EIA)仍預期，油價將維持低迷，因供給仍超過需求。EIA將今年平均價格降至每桶57.56美元，遠低於去年的99.02美元。法人指出，回顧2008年國際油價崩跌時，油價具急跌緩漲走勢，2008年7月布蘭特油價從高點每桶144美元跌至低點的35美元，僅耗時半年，但後續回升至100元，則耗時近2年。因此，即便今年看到油價逐漸回升，目前市場研究機構對今年油價預估落在每桶50-70美元不等，都低於近幾年的水準。從營運面來看，由於東北亞與兩岸客運航線將持續暢旺，且北美線貨運需求受惠景氣復甦逐漸回升，華航和長榮航同步受惠。其中，華航去年引進3架 B777，今年計畫再租入5架B777，取代部分的B747飛行美、歐航點，以降低長程線燃油成本，另租入2架B737飛行亞洲近洋線，新機加入後，法人預期今年華航客、貨運機隊運能年成長平均達5%。,"[['客運需求', '走', '強'], ['營業成本', '減少', '獲利關鍵'], [')華航獲利', '創下', '新高'], ['獲利', '有', '正向表現'], ['主', '因爲', '金融海嘯'], ['用油成本比重', '佔', '40%左右'], ['用油成本比重', '佔', '40%左右'], ['農曆年前', '有', '反彈態勢'], ['美國能源資訊署EIA', '預期', '油價維持低迷'], ['油價', '維持', '低迷'], ['供給', '超過', '需求'], ['EIA', '降至', '每桶57.56美元'], ['法人', '指出', '耗時'], ['，', '回顧', '國際油價崩跌'], ['後續', '升至', '100元'], ['研究機構', '落在', '不等50-70美元'], ['法人', '預期', '貨運機隊運能年成長達5%'], ['貨運機隊運能年成長', '達', '5%']]"
0,20150219_1602,產業景氣明顯復甦 PCB設備廠推新產品積極搶市占PCB產業景氣正加速復甦之中，預估2015年產值將有3-5%的成長，而PCB大廠今年也都編有高額的資本支出預算，而設備廠也正積極展開衝刺以爭取採購，如PCB製程曝光設備廠川寶科技()將引進直接成像曝光機(DI)來台就地生產；而牧德科技()則開發出自動終檢機(AOFI)積極準備搶市，另外，志聖()在濕製程設備也有高速新產品推出搶市。牧德指出，新開發自動外觀檢查機，擁有高效率的雙面同時檢測能力，可取代人力4倍的漏檢率，並搭配離線的複檢作業，大幅縮短複檢時間，增進客戶生產出貨質量以及人力資源更有效的運用。牧德科技強調，現在PCB新廠均往大陸內陸遷移，舉凡四川、湖北、湖南、江西等地都有PCB群聚的現象，但往內陸移動對供應鏈將是重大考驗，尤其是設備維護不及時是極嚴重的問題，因為廠商單單提供一、兩台設備是不可能為其派駐廠工程師做維修的，因此每逢設備故障均要等候一兩日方能得到維修，這對設備稼動率是不利的因素，牧德提供一條龍設備給PCB廠，同時派駐駐廠維修人員，可有效解決不及時的問題。而川寶科技繼2013年投資取得美商Maskless Lithography約500萬美元，取得其12.1%的股權之後，將再獲其技術移轉及專利授權方式，引進其直接成像曝光機(DI)來台就地生產。川寶科技董事會決議以發行2.4億元的國內可轉換公司債(CB)進行市場籌資，這是川寶科技2011年10月上櫃掛牌以來的首次發債籌資，主要也為投資於向美商Maskless Lithography購入19項專利權、產品相關零組件並進行技術轉移來台進行就地生產。PCB製程為節省人工成本與未來線路越趨精密因素，川寶科技與Maskless合作開發數位直接成像曝光機，其優點在於拉高生產品良率，減少生產耗材成本，川寶科技主管指出，其2014年代理此一產品銷售已獲3台的銷售業績。川寶科技主管指出，目前亞洲地區已成為全球的PCB生產重鎮，而生產設備的生產、銷售在地化將有助於進一步的業績開展，但就趨勢性的直接成像技術，過去川寶科技在台灣也曾持助於研究機構及學術單位協助開發，但並沒有成效，也因此向美商Maskless Lithography購入19項專利權、產品相關零組件並進行技術轉移來台進行就地生產，投入金額約2.1億元。志聖工業總經理王佰偉表示，手持式裝置將持續帶動電子製程設備的成長，而在電路板產業方面主要會是來自於對HDI、IC載板、軟板及基地台用板的需求，隨著客戶產能的提升，志聖集團在電路板產業的乾、濕製程設備都已直接受惠。志聖以子公司創峰光電推出「產速及無塵等級提升」的內層自動平行光曝光機；配置「二對熱壓輪」連續壓膜，提供更彈性的操作條件設定與更佳乾膜填覆能力的自動壓膜機；使用專利「特殊刀輪輾壓裝置」設計，可達最佳前緣剝膜效果，對乾膜及基板不會產生破壞性痕跡的自動剝膜機。迅得機械()與上銀科技()合作開發的專用型6軸機械手，可廣泛應用在PCB智能化收、放板設備，並以自動導引車 (AGV)、智能單軌輸送系統 (RGV)智慧化物流與資訊流整合，協助PCB廠推向智慧化工廠。同時，迅得機械生產的自動化設備除供應PCB及FPD(平面顯示器)廠生產使用之外，並將跨入半導體產業供應IC封裝業使用。同時，在電子產業持續向上成長及生產自動化的潮流下，整體的營運前景並不看淡。,"[['PCB設備廠', '推', '加速復甦'], ['PCB設備廠', '推', '加速復甦'], ['積極', '搶', '新產品'], ['市', '佔', 'PCB'], ['2015年產值', '有', '3-5%成長'], ['設備廠', '展開', '衝刺'], ['設備廠', '展開以', '爭取採購'], ['直接成像曝光機', '來', '臺'], ['牧德科技', '開發', '準備搶市'], ['製程設備', '也有', '高速新產品推出'], ['牧德', '指出', '取代人力4倍漏檢率'], ['牧德科技', '強調', '是重大考驗'], ['等四川地', '有', 'PCB現象'], ['設備維護', '是', '嚴重問題'], ['一設備', '是', '做維修的'], ['派駐廠工程師', '做', '維修'], ['牧德', '提供', '一條龍設備'], ['DI', '來', '臺'], ['以', '發行', '2.4億元'], ['川寶科技董事會決議', '進行', '市場籌資'], ['這', '是', '發債籌資購入19項專利權'], ['發債籌資', '購入', '19項專利權'], ['PCB製程', '爲', '節省精密因素'], ['其優點', '在於', '拉高生產品良率'], ['川寶科技主管', '指出', '亞洲地區成爲PCB生產重鎮'], ['亞洲地區', '成爲', 'PCB生產重鎮'], ['地化', '有助於', '進一步業績開展'], ['過去川寶科技', '持助', '開發'], ['工業總經理王佰偉', '表示', '來自'], ['手持式裝置', '帶動', '電子製程設備成長'], ['志聖', '推出', '平行光曝光機'], ['操作條件', '設定', '填覆能力'], ['佳幹膜', '填', '覆'], ['壓裝置設計', '可達', '剝膜效果'], ['前緣', '剝', '膜'], ['不會', '產生', '破壞性痕跡'], ['迅', '得', '上銀科技機械'], ['6軸機械手', '應用在', 'PCB智能化收'], ['、', '放', '板'], ['自動化設備', '供應', 'IC封裝業']]"
0,20150219_1603,Type C未演先轟動 連接器廠跑最快！下載1部90分鐘影片，只需要10秒鐘；不論手機是蘋果愛瘋或其他Android系統，都可共用；而且傳輸線也同時具備充電功能...甚至所有的3C產品，都可共用同一規格的傳輸模組！這就是號稱「史上最強」的USB 3.1搭配Type C高速傳輸模組，最快第2季就有支援USB 3.1的消費性電子產品問世。Type C新規格，對連接器、連接線產業而言，將產生「一統江湖」的重大變化，領先群將可搶食更大的市場商機，連接器廠均不敢掉以輕心，紛紛與客戶攜手，加速開發，目前以正崴()、鴻海()、佳必琪()跑最快，目前已獲得相關認證並開始小量試產，爆發力就等客戶端新品上市！由於蘋果同意加入支援USB 3.1規格，讓多年來蘋果、非蘋陣營在連接器接頭、傳輸模組「壁壘分明」的狀況，終於有「統一」的機會，讓多年來「各為其主」，習慣分別提供各類客戶不同規格連接器、模組的連接器廠，早早就嗅到這個可望是歷年來最大規模「改朝換代」的爆發性商機，連接器廠商更是早在近2年前，就開始密切追蹤制訂相關規格的進展，到目前為止，仍處於有相當高共識，尚未正式定稿的階段。不過為搶得先機，連接器廠商早就動起來，而且隨4G、寬頻上網加速建置，USB 3.1搭配Type C的超高速傳輸規格，將來絕對是兵家必爭之地，而USB 3.1部分，為了讓更多相關廠商能夠參與，因此在規格與專利部分，不會像以往僅由極少數廠商掌控，目前狀況為，只要通過客戶端驗證通過，客戶願意採用，相關連接器、模組產品即可隨新產品上市量產交貨。但其中的關鍵就在於所合作的「客戶」，是市占率高的大廠還是小廠？今年年初在美國消費性電子展(CES)中，佳必琪()與祥碩()推出的USB 3.1規格與Type C高速傳輸模組「大露臉」，也是業界唯一推出可實際使用測試的Type C高速傳輸模組，在現場實測時，讀寫都超過每秒816MB的高速。業者指出，佳必琪與鴻海的Type C高速傳輸模組已通過英特爾全數「必要性項目」測試，也等於讓鴻海、佳必琪在PC、NB等產品，搶先獲得「All PASS」通行證，只要採用英特爾處理器的PC、NB，鴻海、佳必琪的Type C高速傳輸模組都可適用。不過其他連接器廠在這場Type C的「卡位戰」中，也各有斬獲，業界指出，正崴即是獲得蘋果、微軟等2大客戶力挺，一同參與開發新產品，目前已經開始試產交貨，最快在第2季上市的平板、NB新產品上，即可搭配正崴的Type C模組產品亮相。而詮欣()即是與主要客戶SanDisk合作，USB 3.1相關產品已在送樣認證中，其中OTG產品將搭載Type-C傳輸介面。宏致()相關Type C連接器與模組也已送樣給NB、平板以及手機客戶，同時板端連接器也送樣給USB 3.1 IC晶片廠進行測試，採取多管齊下方式卡位。對連接器廠來說，這場Type C之戰，能否順利搶得先機、卡位成功，將攸關未來市場大餅重新分配，目前已進入試產的領先群，大約領先其他廠商約半年，如能透過技術能力、量產速度，卡位成功，將有助於市占率迅速攀高。否則一旦Type C「一統江湖」，由於規格統一，切入進度落後的小廠，生存空間將遭到嚴重擠壓，屆時連接器廠恐得面臨新一波的「大洗牌」！,"[['下載90分鐘影片', '需要', '10秒鐘'], ['手機', '是', '蘋果'], ['傳輸線', '具備', '充電功能'], ['3C產品', '共用', '傳輸模組'], ['這', '就是', '傳輸模組'], ['這就是傳輸模組', '號稱', '最強'], ['最快第2季', '有', '消費性電子產品問世'], ['新規格', '產生', '重大變化'], ['領先羣', '搶食', '連接器廠'], ['蘋果', '同意', '加入3.1規格'], ['各類客戶', '提供', '爆發性商機'], ['連接器廠商', '開始', '追蹤'], ['傳輸規格', '是', '兵家必爭之地'], ['客戶', '願意', '採用'], ['其中關鍵', '在於', '合作客戶'], ['3.1規格', '也是', '傳輸模組'], ['唯一', '推出', '使用'], ['讀寫', '超過', '816MB高速'], ['業者', '指出', '傳輸模組通過必要性項目測試'], ['傳輸模組', '通過', '必要性項目測試'], ['只要', '採用', 'PC'], ['連接器廠', '有', '斬獲'], ['業界', '指出', '正崴是獲得客戶力挺'], ['正崴', '是', '獲得客戶力挺'], ['相關產品', '在', '送樣認證中'], ['OTG產品', '搭載', '-Type傳輸介面'], ['C連接器', '送樣給', 'NB'], ['生存空間', '遭到', '嚴重擠壓'], ['連接器廠', '恐', '大洗牌']]"
0,20150219_1604,第三方支付上路 電商、遊戲廠大展拳腳第三方支付專法1月正式3讀通過，今年上半年就會上路實施，未來在新興網路支付、行動支付，小商家交易、雲端帳戶、行動服務網路上，都可以消費，大幅提高消費方便性，金流不在是金融業者所擁有，將會徹底改變大家的消費行為，用手機也可以買路邊攤，所有電商及遊戲廠業將會大展拳腳，搶攻千億元龐大商機。所謂第3方支付是由獨立機構，提供與銀行支付結算系統介面交易平台的網路支付模式，有如大陸淘寶的「支付寶」、國外的Paypal；國內則有網路家庭()的「支付連」、歐買尬()的「歐付寶」、智冠()的智付寶、藍新科技等。第三方支付所以出現，有許多中小店家規模太小，不到銀行合作門檻，因此想在網路上提供更便利的刷卡金流等，無法提供服務，發展自然受到阻礙，第3方支付是由獨立機構，提供與銀行支付結算系統介面交易平台的網路支付模式，中小型商家就有便利金流。目前網路及行動消費金流都是由金融機構來處理，但第三方支付專法上路後，非金融業者就可負責金流部分，因此網路上支付、行動支付，在小商家交易、雲端帳戶、行動服務領域都可付費，未來小吃店、小攤販，不用在花錢買收銀機，手機嗶一下就可以付錢，店家也可以透行動裝置，送點數及餐券，不用再帶一堆卡片，未來徹底改變消費行為。去年全球電子商務銷售業績至今年底將成長20.1%，首次突破1.5兆美元（約47.6兆元），台灣電子商務營收也衝破267億美元（約8480億元），2015年更上看334億美元(約1.06兆元)，成為兆元產業。,"[['所有電商', '大展', '拳腳'], ['第3方支付', '是', '支付模式'], ['，', '提供', '銀行支付結算系統介面交易平臺'], ['國內', '有', '等連'], ['發展自然', '受到', '阻礙'], ['第3方支付', '是', '提供網路支付模式'], ['中小型商家', '有', '便利金流'], ['非金融業者', '負責', '金流部分'], ['店家', '透', '行動裝置'], ['電子商務營收', '衝破', '約8480億元267億美元']]"
0,20150219_1605,羊年揚眉吐氣 宏達電新機價格帶齊全、穿戴產品也來助陣宏達電董事長王雪紅(右)執行長周永明在年終晚會高唱「We Are One」。(圖宏達電提供)宏達電()行銷長懸缺近7個月，趕在農曆年前宣布由Idris Mootee(伊卓里斯 穆提)出任全球行銷總監，充分顯露出力拚羊年業續的強烈企圖，今年來宏達電先打出中階及低階手機新品，除搶先卡位外，也為MWC展前將亮相的旗艦機皇暖身，另外，Apple Watch正式上市可望帶動新一波穿戴產品熱潮，宏達電當然也不會缺席，市場還預期創新產品RE及平板也可望有更升級的產品推出，多樣的產品及市場的開拓，成為吸睛的焦點。智慧手機競爭激烈，近年來更出現價格往下調整的趨勢，三星行動與資訊事業部總經理杜偉昱指出，以台灣市場來看，中階手機價格帶(5000-10000元)從2013年的24%成長到2014年33%，其中去年第3季更達到40%以上，台灣市場中階成長迅速；萬元以下產品在去年整體市場約佔一半以上達52%，預估今年中檔價位帶仍會持續成長。宏達電北亞區總經理董俊良也指出，低階手機在台灣有一定的市占率，去年台灣低階手機市場約占19%，如果今年以20%市占來估算，整體低階手機出貨可達150萬支。他表示，HTC在5000-10000元、10000-15000元、15000-20000元這3個價格帶都拿下市占第一，約有25%市占率，20000元以上目前以iPhone手機領先，宏達電去年沒有5000元以下4G入門旗艦機，今年先以Desire 626補足這個價格帶。董俊良指出，今年在智慧手機部分，將會完整補足高中低階價格帶，除了5000元以下的低階4G入門機之外，看好大尺寸的趨勢，今年也將推出高階5.5吋智慧手機，力拚蘋果及三星高階大尺寸機。全球業務銷售總經理暨財務長張嘉臨指出，今年的行銷策略很不一樣，在產品策略上不走機海戰術，而是針對不同地區的需求推出適合的產品，今年LTE產品將會很豐富，價格帶從4000元到2萬元以上都會涵蓋，力拚全年出貨較去年高幅度的成長；至於進軍非智慧手機領域部分，可望在上半年有「令人興奮」的產品推出。董事長王雪紅在尾牙時指出，2014年是非常挑戰的一年，雖然2015年充滿許多變化，仍將秉持「追求卓越，精彩人生」的精神；她表示，2015年將在高階智慧型手機持續創造佳績，中階智慧型手機也因產品組合擁有更好的競爭力，此外，也在智慧行動連結裝置領域打下好的基礎，王雪紅強調，2015年孕育希望與挑戰，未來10年讓我們一起進步。呼應王雪紅、張嘉臨的說法，宏達電今年來已陸續發表多款手機，包括在CES發表Desire 826；eStore線上商店正式開賣，推出Desire 816G、Desire 526G+兩款平價手機；4G入門旗艦機Desire 626；緊接著在3月初MWC展前將發表新品，邀請函以「utopia in progress(烏托邦正在進行)」為主題，圖文留下高度想像空間，市場推測應是要發表代號「Hima」的旗艦機。此外，最新的消息則是，宏達電在MWC除發表旗艦手機外，不排除將正式公開發表穿戴裝置產品；根據科技網站消息，宏達電首款穿戴裝置「PETRA」具1.8吋具備可撓式顯示器，重量僅23克，分大中小3種尺寸，支援IP57防水、防塵，市場推測可能是智慧手錶。宏達電從年初就火力大開，新品接連上市，同時懸缺的行銷大將也正式發表由Idris Mootee(伊卓里斯 穆提)擔任全球行銷總監，借重他在全球行銷策略與設計領域的豐富經歷，追求更卓越的品牌價值，一連串的動作，宏達電力拚羊年業績也要揚眉吐氣。,"[['圖宏達電', '提供', '宏達電行銷長懸缺'], ['宏達電', '打出', '中階手機新品'], ['市場', '有', '升級產品推出'], ['多樣產品開拓', '成爲', '吸睛焦點'], ['資訊事業部總經理杜偉昱', '指出', '價格帶'], ['中階手機', '價格帶', '10000元5000'], ['去年第3季', '達到', '40%以上'], ['萬元以下產品', '佔', '一半以上'], ['宏達電北亞區總經理董俊良', '指出', '低階手機有市佔率'], ['低階手機', '有', '市佔率'], ['低階手機市場', '佔', '19%'], ['他', '表示', 'HTC拿下市佔第一'], ['HTC', '拿下', '市'], ['HTC拿下市', '佔', '第一'], ['宏達電', '沒有', '入門旗艦機'], ['董俊良', '指出', '補足低階價格帶'], ['業務銷售總經理張嘉臨', '指出', '不一樣'], ['至於', '進軍', '手機領域'], ['董事長王雪紅', '指出', '秉持追求卓越精神'], ['「', '追求', '卓越'], ['她', '表示', '創造佳績'], ['智慧型手機', '擁有', '更好競爭力'], ['王雪紅', '強調', '孕育希望讓'], ['宏達電', '發表', '多款手機'], ['開賣eStore線上商店', '推出', '平價手機'], ['圖文', '留下', '想像空間'], ['市場', '推測', '發表代號Hima旗艦機'], ['最新消息', '是', '宏達電不排除發表穿戴裝置產品'], ['MWC', '除', '旗艦手機'], ['MWC', '除', '旗艦手機'], ['宏達電', '不排除', '發表穿戴裝置產品'], ['首款穿戴裝置PETRA', '具', '可撓式顯示器'], ['市場推測', '是', '智慧手錶'], ['宏達電力', '拚', '羊年業績']]"
0,20150219_1606,HTC邀請函 新旗艦One M9 3月1日發布本文轉自手機之家HTC英國發布了一條推特，終於明確了自家新旗艦One系列的發布時間：3月1日。預熱海報的標語非常直觀，翻譯的通俗一點直接就是“讓他們瞧好了”，HTC對自家新旗艦的信心可謂十足，更多消息，就等年后不久的MWC大會了。關於這款新旗艦的配置，多數消息都指向它將會使用高通最新的驍龍810處理器，屏幕方面則是依然採用5英寸1080p分辨率；UI方面，不出意外地話將會是基於Android 5.0的Sense系列。,"[['新旗艦OneM9', '發佈', '家'], ['3月1日', '發佈', '家'], ['HTC', '發佈', '一條推特'], ['翻譯通俗', '就是', '讓'], ['多數消息', '指向', '使用最新驍龍810處理器'], ['屏幕方面', '採用', '1080p分辨率'], ['出地話', '是', 'Sense系列']]"
0,20150218_1607,陸股下一個吸金市場？聚焦半導體、新能源、醫療和國企改革陸股去(2014)年大漲並成為全球受矚目的投資市場之一，今(2015)年法人仍是看好，由於中國人行再降息的機率不低，資金行情熱度不減，再加上滬港通後，A股有望被納入MSCI指數，投顧認為，中國股市仍是最值得投資的市場之一，投資可聚焦在幾項題材包括半導體、新能源、醫療和國企改革等。由於中國近期放寬匯率波動、祭出滬港通，再加上無預警降息，法人預期，人行再度降息機率高，使陸股今年有望持續作為最吸金的市場之一，特別是A股可望在今年被MSCI，助漲陸股的投資熱度。投顧指出，過去5年中國股市績效比起美股差異達約100%，也落後日股甚多，目前本益比偏低，相較其他地區市場可說是「物美價廉」，國內投資人若有意布局，可留意具題材的概念族群。陸股的投資重點在於「結構轉型、政策鼓勵以及改革開放」，法人表示，中國今年將召開「五中全會」，擬定習近平上任後的首個5年計劃「十三五(2016-2020)」，受政策鼓勵的受惠族群可望出現長多走勢。其中，半導體為中國最大進口商品，需求程度甚至超過原油，中國正積極推動半導體進口替代政策，扶植半導體產業。中國將成立1200億半導體產業基金，目標今年產值增至3500億，2020年全行業年均複合銷售成長逾20%，2030年達國際先進水平。另一方面，可留意新能源和新能源車的發展。中國政府對於新能源的改革目標確立，預計太陽能於2015、2020發電量分別為35GW及100GW，風力為100GW、200GW，而新能源車至2020年城市公共服務車輛要超過30萬輛。法人進一步指出，今年是十二五計劃的「收官年」(最後一年)，但仍有相當多的環保工程進度落後或成效不彰，因此預期，今年中國對環保投資可望大幅增加。而中國65歲以上人口占比持續增長，預估在2050年時占比將達1/4，成為全球最老的國家，未來醫療支出佔GDP比重隨人口老化程度愈來愈高，醫療族群也是可留意的方向。另外，國企經營效率不彰，使國企改革是中國經濟改革核心問題之一。投顧指出，未來國企改革方向包括有准許進入壟斷市場、引進激勵機制來提高經營效率、允許民資入股或合併退場、解除價格管制等，受惠族群可留意金融、醫藥、汽車、文化傳媒、軍工、公用事業等。法人強調，滬港通是中國開放資本市場的第一步，未來中國可能會進一步開放衍生性金融商品、商品原物料、利率、匯率、融資等交易，且深港通已開始討論研究，陸股後市值得期待。,"[['A股', '有望', '納入MSCI指數'], ['中國股市', '仍是', '值得投資市場之一'], ['最', '值得', '投資'], ['投資聚焦', '包括', '等半導體'], ['中國', '放寬', '匯率波動'], ['法人', '預期', '高'], ['最', '吸', '金'], ['A股', '可望', 'MSCI'], ['投顧', '指出', '中國股市績效達100%'], ['中國股市績效', '達', '100%'], ['國內投資人', '有意', '佈局'], ['留意概念族羣', '具', '題材'], ['陸股投資重點', '在於', '結構轉型'], ['法人', '表示', '中國召開五中全會'], ['中國', '召開', '五中全會'], ['，', '受', '政策鼓勵'], ['受惠族羣', '出現', '多走勢'], ['半導體', '爲', '進口商品'], ['需求程度', '超過', '原油'], ['中國', '推動', '替代政策'], ['中國', '成立', '半導體產業基金'], ['今年產值', '增至', '3500億'], ['複合銷售成長', '逾', '20%'], ['於發電量', '爲', '35GW'], ['風力', '爲', '100GW'], ['公共服務車輛', '超過', '30萬輛'], ['今年', '是', '最後一年'], ['醫療支出', '佔', '比重'], ['醫療族羣', '也是', '留意方向'], ['經營效率不彰使', '是', '核心問題之一'], ['投顧', '指出', '等有進入壟斷市場'], ['受惠族羣', '留意', '等金融'], ['法人', '強調', '中國開放等商品交易'], ['滬港通', '是', '開放資本市場第一步'], ['中國', '開放', '等商品交易'], ['深港通', '開始', '討論']]"
