,Date,low_adj,high_adj,open_adj,close_adj,volume,marketValue,return,stock
0,2018-06-08,35.7797,35.8433,35.8342,35.8342,12924,235,0.0,00740B
1,2018-06-11,35.816,35.8251,35.816,35.8251,12689,235,-0.0254,00740B
2,2018-06-12,35.6706,35.7069,35.7069,35.6888,27290,234,-0.3806,00740B
3,2018-06-13,35.6978,35.716,35.6978,35.7069,12610,235,0.0509,00740B
4,2018-06-14,35.716,35.7797,35.716,35.7706,19434,235,0.1782,00740B
5,2018-06-15,36.0251,36.0433,36.0342,36.0251,15103,237,0.7116,00740B
6,2018-06-19,36.2705,36.3251,36.2705,36.3251,12815,239,0.8327,00740B
7,2018-06-20,36.1796,36.2524,36.2524,36.1796,12748,238,-0.4004,00740B
8,2018-06-21,35.9978,36.0615,35.9978,36.0615,12713,237,-0.3266,00740B
9,2018-06-22,35.9615,35.9887,35.9615,35.9887,12664,236,-0.2017,00740B
10,2018-06-25,35.9524,36.0342,35.9887,36.0342,13494,237,0.1263,00740B
11,2018-06-26,35.9069,36.0342,35.9069,36.0342,12684,237,0.0,00740B
12,2018-06-27,35.9978,36.0524,36.0524,35.9978,12726,236,-0.1009,00740B
13,2018-06-28,36.2705,36.3433,36.3433,36.2705,13575,238,0.7576,00740B
14,2018-06-29,36.1796,36.2524,36.2524,36.1796,12748,238,-0.2506,00740B
15,2018-07-02,36.1796,36.1796,36.1796,36.1796,12736,238,0.0,00740B
16,2018-07-03,36.2251,36.3614,36.316,36.2705,12919,238,0.2513,00740B
17,2018-07-04,36.3978,36.4523,36.3978,36.4523,13302,239,0.5013,00740B
18,2018-07-05,36.4523,36.4523,36.4523,36.4523,12832,239,0.0,00740B
19,2018-07-06,36.4523,36.6342,36.4523,36.4978,12880,240,0.1247,00740B
20,2018-07-09,36.4523,36.5432,36.5432,36.4523,12848,239,-0.1245,00740B
21,2018-07-10,36.4978,36.5887,36.5887,36.4978,12864,240,0.1247,00740B
22,2018-07-11,36.7251,36.7705,36.7251,36.7705,13065,242,0.7472,00740B
23,2018-07-12,36.9069,36.9069,36.9069,36.9069,12992,242,0.3708,00740B
24,2018-07-13,37.0432,37.0887,37.0887,37.0432,13048,243,0.3695,00740B
25,2018-07-16,37.2341,37.4068,37.2341,37.4068,13202,246,0.9816,00740B
26,2018-07-17,37.1796,37.3705,37.2705,37.1796,13670,244,-0.6075,00740B
27,2018-07-18,36.9978,37.1796,37.1796,36.9978,13383,243,-0.489,00740B
28,2018-07-19,37.0432,37.2068,37.2068,37.0432,13068,243,0.1229,00740B
29,2018-07-20,37.2159,37.3614,37.2159,37.3159,13184,245,0.7362,00740B
30,2018-07-23,36.9069,36.9341,36.9341,36.9069,12996,242,-1.0962,00740B
31,2018-07-24,36.6796,36.9069,36.9069,36.6796,12965,241,-0.6158,00740B
32,2018-07-25,37.0887,37.1341,37.0887,37.1341,13064,244,1.2392,00740B
33,2018-07-26,37.1341,37.1887,37.1887,37.1341,13161,244,0.0,00740B
34,2018-07-27,36.9978,37.1341,37.1341,36.9978,13048,243,-0.3672,00740B
35,2018-07-30,37.2705,37.2705,37.2705,37.2705,13120,245,0.7371,00740B
36,2018-07-31,37.2341,37.2341,37.2341,37.2341,13107,245,-0.0976,00740B
37,2018-08-01,37.3159,37.3614,37.3614,37.3159,13144,245,0.2197,00740B
38,2018-08-02,37.0887,37.1614,37.1614,37.0887,13068,244,-0.609,00740B
39,2018-08-03,37.1796,37.2705,37.2705,37.1796,13104,244,0.2451,00740B
40,2018-08-06,37.2705,37.3977,37.2705,37.3977,13169,246,0.5868,00740B
41,2018-08-07,37.2705,37.3977,37.3159,37.2705,13169,245,-0.3403,00740B
42,2018-08-08,37.1796,37.2705,37.2705,37.1796,13104,244,-0.2439,00740B
43,2018-08-09,36.9978,37.0432,37.0432,36.9978,13032,243,-0.489,00740B
44,2018-08-10,37.0887,37.1341,37.1341,37.0887,13064,244,0.2457,00740B
45,2018-08-13,37.2159,37.4159,37.2159,37.3614,13898,245,0.7353,00740B
46,2018-08-14,37.225,37.225,37.225,37.225,13104,245,-0.365,00740B
47,2018-08-15,37.3068,37.4068,37.3068,37.4068,13201,246,0.4884,00740B
48,2018-08-16,37.4977,37.6977,37.4977,37.6977,13249,248,0.7776,00740B
49,2018-08-17,37.4523,37.5432,37.5432,37.4523,13200,246,-0.6511,00740B
50,2018-08-20,37.4523,37.4977,37.4977,37.4523,13192,246,0.0,00740B
51,2018-08-21,37.5886,37.6341,37.6341,37.5886,13240,247,0.3641,00740B
52,2018-08-22,37.5432,37.5886,37.5886,37.5432,13224,247,-0.1209,00740B
53,2018-08-23,37.5159,37.5886,37.5159,37.5886,13520,247,0.1211,00740B
54,2018-08-24,37.6795,37.7159,37.7159,37.6795,13270,247,0.2418,00740B
55,2018-08-27,37.5432,37.6886,37.6886,37.5432,13448,247,-0.3619,00740B
56,2018-08-28,37.4523,37.4523,37.4523,37.4523,13184,246,-0.2421,00740B
57,2018-08-29,37.3159,37.4068,37.4068,37.3159,13152,245,-0.3641,00740B
58,2018-08-30,37.3159,37.4523,37.4523,37.3159,13160,245,0.0,00740B
59,2018-08-31,37.3614,37.4068,37.4068,37.3614,13160,245,0.1218,00740B
60,2018-09-03,37.2705,37.4705,37.4705,37.2705,13202,245,-0.2433,00740B
61,2018-09-04,37.2705,37.3614,37.3614,37.2705,13136,245,0.0,00740B
62,2018-09-05,36.9978,37.0432,37.0432,36.9978,13032,243,-0.7317,00740B
63,2018-09-06,37.0887,37.2796,37.1341,37.2796,13146,245,0.7617,00740B
64,2018-09-07,37.1796,37.2796,37.1796,37.225,13193,245,-0.1463,00740B
