,2010-05-31,2010-08-31,2010-11-30,2011-03-31,2011-05-31,2011-08-31,2011-11-30,2012-03-31,2012-05-31,2012-08-31,2012-11-30,2013-03-31,2013-05-31,2013-08-31,2013-11-30,2014-03-31,2014-05-31,2014-08-31,2014-11-30,2015-03-31,2015-05-31,2015-08-31,2015-11-30,2016-03-31,2016-05-31,2016-08-31,2016-11-30,2017-03-31,2017-05-31,2017-08-31,2017-11-30,2018-03-31,2018-05-31,2018-08-31,2018-11-30,2019-03-31,2019-05-31,2019-08-31,2019-11-30
187,,,,,,,,,,,,,,,,8008,4746,1103,1217,3605,5425,1232,8122,1203,8277,2461,2472,4966,1233,1436,2462,8482,8499,8925,2350,2636,9136,9905,9908
188,,,,,,,,,,,,,,,,8016,8040,8044,1203,1103,1203,1229,4159,3031,1109,2323,1110,8429,1232,1402,1503,8489,8908,8926,2373,6206,9151,9907,9910
189,,,,,,,,,,,,,,,,,4766,4144,1103,4142,1109,1219,4166,4162,5392,2348,5346,4961,1225,8462,8466,8499,8916,8936,2926,3553,1315,1264,6154
190,,,,,,,,,,,,,,,,,,2365,8064,8072,1103,1203,1109,3041,8307,5312,8406,1203,6244,1326,8473,1104,1108,2022,9103,9151,1307,1262,3028
191,,,,,,,,,,,,,,,,,,,8068,8076,8096,1110,1108,3094,8325,2371,1109,3707,3645,1325,1442,8916,8924,2114,2463,9802,1303,9911,9917
192,,,,,,,,,,,,,,,,,,,,,2456,1108,4171,3176,3702,8358,5388,8444,4426,1307,5203,2062,2707,2107,2466,5604,9907,9914,9918
193,,,,,,,,,,,,,,,,,,,,,,8121,1103,1109,5388,5483,5349,1201,4975,8482,8499,5530,2706,5907,2473,4103,9908,9917,9919
194,,,,,,,,,,,,,,,,,,,,,,8122,8201,1108,1108,5480,8427,3712,5009,1303,6160,2459,1104,2034,4205,1723,1301,1259,2010
195,,,,,,,,,,,,,,,,,,,,,,,8210,3293,5356,5443,8429,4130,1110,1301,3706,8926,8938,3315,2908,9908,9911,9919,3033
196,,,,,,,,,,,,,,,,,,,,,,,,3372,1104,8406,8433,4141,5469,8908,6169,3596,2705,9136,4104,9910,1264,9921,9925
197,,,,,,,,,,,,,,,,,,,,,,,,8341,1103,1108,3705,8466,5508,1264,2430,3630,2704,1108,9907,5904,9917,9924,3045
198,,,,,,,,,,,,,,,,,,,,,,,,6196,8404,5434,1108,8473,8482,1234,2428,2450,8996,9802,4103,9914,1259,1234,9927
199,,,,,,,,,,,,,,,,,,,,,,,,,2474,8422,3704,1109,5512,8924,2009,1582,2701,2035,3553,2010,9919,9926,1108
200,,,,,,,,,,,,,,,,,,,,,,,,,,8427,2462,4306,5521,1233,6196,8996,9105,2104,2539,9918,1234,1233,2023
201,,,,,,,,,,,,,,,,,,,,,,,,,,,8454,1108,5530,1232,1464,9103,9136,5609,3658,1726,9924,1219,3323
202,,,,,,,,,,,,,,,,,,,,,,,,,,,2464,4426,1104,1203,2012,1722,2642,9908,9917,1737,1233,4979,3055
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104,5608,1108,1473,2441,2545,5469,9918,6108,1219,4994,9935
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,8917,6134,1104,8996,2433,2615,5478,3638,3705,9927,9934,6134
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,1234,1712,2607,1104,3598,2504,9928,9935,9938
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420,9907,5533,2701,3702,1217,1203,9939
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6683,4976,5489,3582,6150,1203,5257,3315
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103,9926,1806,1110,1108,1104
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3573,1810,1108,1104,3303
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126,1104,6153,3094
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3553,8053,3130
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459
