,Date,DailyReturn,AccReturn
3251,2013-08-22,0.0017481886735213345,1.056064279183395
3252,2013-08-23,0.004358122059381592,1.060666736214629
3253,2013-08-26,0.005716441149114592,1.0667299751910233
3254,2013-08-27,-0.0024960250651114525,1.0640673904352407
3255,2013-08-28,-0.005716576358843248,1.0579845679468625
3256,2013-08-29,-0.0006271535803674278,1.057321049137101
3257,2013-08-30,0.00582866988881503,1.0634838244990168
3258,2013-09-02,0.005475049305948961,1.069306450874228
3259,2013-09-03,0.003410566672748064,1.072953391818534
3260,2013-09-04,0.0022528428928807126,1.0753705872416848
3261,2013-09-05,-0.01049375957277753,1.064085906847534
3262,2013-09-06,-0.0033312465837689693,1.0605411743055113
3263,2013-09-09,0.009539558997812081,1.0706582694074076
3264,2013-09-10,-0.00010936277516321617,1.0705411792478137
3265,2013-09-11,-0.006669111461657062,1.0634016207991162
3266,2013-09-12,-0.014526930852363359,1.0479536589854763
3267,2013-09-13,0.0020710788774161958,1.050124053673112
3268,2013-09-14,-0.00320334499598505,1.0467601440406147
3269,2013-09-16,0.0032545938504535826,1.050166923168309
3270,2013-09-17,-0.002884508400595575,1.0471377078564024
3271,2013-09-18,-0.0017051721017593152,1.0453521578502654
3272,2013-09-23,0.01097019672798953,1.0568198766719112
3273,2013-09-24,0.005432946866212033,1.0625615229090264
3274,2013-09-25,-0.0020789615603245366,1.0603524983474186
3275,2013-09-26,0.002914556709139083,1.0634429558355294
3276,2013-09-27,-9.646901215956596e-05,1.063340366544092
3277,2013-09-30,0.007575313284339857,1.0713955029485482
3278,2013-10-01,-0.0002825976591813396,1.0710927290873575
3279,2013-10-02,-0.006502433140276358,1.064128020229431
3280,2013-10-03,-0.0005577425706134419,1.0635345107319665
3281,2013-10-04,-0.008213872013756625,1.0547987743786007
3282,2013-10-07,0.005725136331413198,1.0608376411641258
3283,2013-10-08,0.0029919133773669143,1.064011575493939
3284,2013-10-09,-0.0019876934009607564,1.0618966467067839
3285,2013-10-11,-0.0003727214137845829,1.0615008550873302
3286,2013-10-14,-0.005541347553126212,1.0556187099213505
3287,2013-10-15,-0.00886148915851383,1.0462643561678582
3288,2013-10-16,-0.001831629187101504,1.0443479878356772
3289,2013-10-17,-0.0005191397345459567,1.0438058252984985
3290,2013-10-18,0.0014607027372784383,1.0453305153246992
3291,2013-10-21,0.005626920700371,1.0512125072401093
3292,2013-10-22,0.006119787356810392,1.0576457042512382
3293,2013-10-23,-0.01260796180568861,1.044310947608088
3294,2013-10-24,0.0029141825457297318,1.047354260343922
3295,2013-10-25,0.0007052611895831517,1.0480929186554873
3296,2013-10-28,-0.000980022432926653,1.0470657640834133
3297,2013-10-29,-0.009237398353103785,1.037393600518678
3298,2013-10-30,0.003701847626649557,1.0412338735566593
3299,2013-10-31,-0.006493571110379986,1.0344725473561827
3300,2013-11-01,-0.008260068105163724,1.0259277336620984
3301,2013-11-04,-0.00860247937978462,1.017102211488121
3302,2013-11-05,-0.0016353024694836854,1.015438941729957
3303,2013-11-06,-0.005414109618196058,1.009941243988846
3304,2013-11-07,0.0010311828707086545,1.0109826781000695
3305,2013-11-08,-0.007141077659987992,1.0037631722828544
3306,2013-11-11,0.0036135043180465167,1.0073902748401946
3307,2013-11-12,-0.00028212781365220677,1.0071060620244594
3308,2013-11-13,0.002893001335674588,1.010019621207062
3309,2013-11-14,0.0057289624670059,1.0158059857078967
3310,2013-11-15,-3.485281287716677e-05,1.0157705820119574
3311,2013-11-18,-0.004052579750163217,1.011654090720484
3312,2013-11-19,-0.007216923762905614,1.0043530602733228
3313,2013-11-20,0.005341213745518495,1.0097175246442083
3314,2013-11-21,0.0034544229451491503,1.0132055160294584
3315,2013-11-22,-0.0015138823325682028,1.0116716420994807
3316,2013-11-25,-0.0054836038077156835,1.006124035630706
3317,2013-11-26,-4.9985217836048465e-05,1.0060737443016148
3318,2013-11-27,0.006603745041402203,1.0127175988018315
3319,2013-11-28,-0.0073754723955087205,1.0052483281074227
3320,2013-11-29,0.011388500313816849,1.0166965990075378
3321,2013-12-02,0.002079531413321464,1.0188108515229912
