,date,segmented
0,2020-10-16,"['不堪', '多', '年', '虧損', '聯電', '旗下', '聯相光電', '決議', '解散', '清算', '晶圓', '代工廠', '聯電', '今日', '宣布', '由於', '太陽能', '電池', '產業', '景氣', '持續', '低迷', '為', '避免', '虧損', '持續', '擴大', '旗下', '薄膜', '太陽能', '電池廠', '聯相光電', '董事會', '決議', '解散', '清算', '聯電', '指出', '薄膜', '太陽能', '技術', '與', '現今', '主流', '技術', '不太', '一樣', '目前', '已', '無法', '與', '主流', '技術', '競爭', '聯相光電', '已', '虧損', '多', '年', '為', '避免', '虧損', '持續', '擴大', '決議', '解散', '清算', '不過', '聯電', '表示', '此', '次', '清算', '不需', '提列', '損失', '反而', '有', '些', '廠房', '出售', '的', '收益', '可望', '入帳', '聯電', '持股聯相光電', '聯相光電', '今年', '上半年', '共', '虧損', '億', '元', '聯電', '則', '認列', '約', '萬', '元', '的', '虧損', '近年', '來', '國內', '許多', '太陽能', '電池廠', '相繼', '轉型', '跨入', '太陽能', '模組', '與', '下游', '電廠', '領域', '隨', '著', '近來', '太陽能', '市況', '轉佳', '茂迪元晶', '今年', '第二季', '營運', '轉盈', '揮別', '虧損', '而', '聯合', '再生', '今年', '月', '也', '順利', '單季', '轉盈']"
1,2020-10-16,"['頎邦', '結盟', '華泰', '吳非', '艱', '看', '好', '新', '領域', '商機', '綜效', '最', '快', '明年', '下半年', '顯現', '面板', '封測', '大廠', '頎邦', '與', '記憶體', '封測廠', '華泰', '今日', '進行', '策略', '聯盟', '頎邦', '董事長', '吳非艱', '指出', '雙方', '在', '客戶', '端', '完全', '沒有', '重疊', '已', '看到', '很多', '新', '市場', '與', '領域', '未來', '更', '可', '隨著', '記憶體', '使用到', '較', '先進', '封測', '製程', '將', '結合', '頎邦', '技術', '鎖定', '快閃', '記憶體', '等', '其他', '領域', '看好', '綜效', '明年', '下半年', '顯現', '吳非艱', '指出', '此', '次', '合作', '約', '月', '下旬', '開始', '接洽', '儘管', '過程', '牽涉到', '幾', '位', '大', '股東', '持股', '但', '透過', '雙方', '經營', '團隊', '互相', '了解', '僅', '兩', '個', '多', '月', '便', '順利', '談成', '合作', '進展', '相當', '順利', '吳非艱', '指出', '從', '華泰', '應用', '領域', '來', '看', '主要', '重心', '為', '快閃', '記憶體', '該', '區塊', '使用', '的', '封裝', '形式', '將', '從', '傳統', '打線', '封裝', '進入', '到', '較', '先進', '封測', '製程', '如', '錫鉛', '凸塊', '厚銅', '製程', '等', '這些', '技術', '頎邦', '已', '發展', '數', '年', '透過', '此', '次', '合作', '有助', '華泰', '服務', '既有', '記憶體', '客戶', '也', '有助', '頎邦', '跨入', '記憶體', '領域', '吳非艱', '也', '看好', '未來', '隨著', '在', '快', '閃', '記憶體', '取得', '實績', '可', '將', '解決', '方案', '拓展', '至', '更多', '領域', '且', '因', '雙方', '皆', '從', '零', '開始', '有助', '雙方', '競爭力', '提升', '取得', '更多', '應用', '領域', '的', '機會']"
2,2020-10-16,"['頎邦', '結盟', '華泰', '雙方', '策略', '合作', '頎邦', '取得', '華泰成', '持股', '面板', '封測', '大廠', '頎邦', '與', '記憶體', '封測廠', '華泰', '董事會', '今日', '分別', '通過', '策略', '合作案', '雙方', '將', '建立', '長期', '合作', '關係', '頎邦', '將', '以', '每', '股元', '取得', '華泰', '主要', '股東', '持股', '根據', '雙方', '協議', '其中', '為', '現金', '收購', '現金', '收購', '總金額', '為', '億', '元', '其餘', '由', '頎邦', '增發', '新股', '換取', '華泰', '現股', '頎邦', '增發', '股份', '為', '除', '現股', '外', '華泰', '將', '透過', '私募', '發行', '特别股', '億', '元', '全數', '由', '頎邦', '認購', '其中', '包括', '億', '元', '負債類', '乙', '種', '特別股', '期間', '為', '年', '對', '華泰', '股東', '權益', '無稀釋', '另外', '億', '元', '權益類', '丙', '種', '特別股', '無到', '期日', '華泰', '得', '以', '現金', '買回', '或', '轉換成', '華泰', '普通股', '此', '次', '參與', '頎邦', '現金', '收購', '的', '華泰股東', '包含', '美商金士頓關聯企業', '華泰', '創辦人', '杜俊元', '長春', '投資', '群聯等', '華泰', '頎邦', '現今', '服務', '市場', '無', '重疊', '製程', '技術', '互補性', '強', '雙方', '將', '以', '各自', '現有', '技術', '為', '基礎', '透過', '策略', '合作', '共同', '開發', '新', '世代', '封裝', '產品', '提供', '客戶', '完整', '的', '封裝', '測試', '解決', '方', '以', '滿足', '客戶', '未來', '新', '世代', '封裝', '需求', '對於', '頎邦', '入', '股', '後', '是否', '會', '取得', '董事席', '次華泰', '總經理', '董悅明', '表示', '由於', '是', '策略', '合作', '雙方', '後續', '會', '針對', '合作', '需求', '再', '進行', '討論']"
3,2020-10-16,"['不論', '誰', '入主', '白宮', '物聯網商', '機續', '爆發', '美國', '即將', '在', '舉行', '總統', '大選', '只', '剩', '三', '個', '禮拜', '的', '時間', '川普和', '拜登', '到底', '誰', '將', '成為', '白宮', '的', '新', '舵主', '呢', '在', '川普', '罹患', '新冠', '肺炎', '確診', '又', '復出', '之後', '川普', '的', '死忠', '粉絲群', '起', '狂歡', '一點', '也', '不', '畏懼', '川普', '說想', '親吻', '每', '一', '個', '人', '的', '致命', '甜蜜', '更', '有', '人', '提出', '美國', '在', '過去', '三', '個', '月', '呈現', '上漲', '顯示', '川普', '持續', '連任', '的', '機率', '大', '在', '一', '項', '以', '宗教', '信仰', '作為', '調查', '分析', '的', '資料', '中', '顯示', '如果', '此刻', '投票', '在', '美國', '選民', '中', '佔', '了', '相當', '大', '比重', '的', '白人', '天主教', '選民', '將', '有', '的', '受', '訪者', '會', '投票', '給', '川普', '的', '人', '會', '投票', '給', '拜登', '雖然', '看起來', '川普', '有', '領先', '優勢', '但', '事實', '上', '領先', '幅度', '已經', '比', '月民', '調', '時', '大幅', '減少', '倘若', '再', '依據', '美國', '最', '新', '出爐', '民調', '來看', '川普', '則', '已經', '落後', '拜登', '將近', '不過', '大家', '都', '知道', '越', '接近', '選舉', '候選人', '被', '爆料', '的', '暗黑', '訊息', '就', '會', '越', '多', '幾', '個', '小時', '前', '拜登', '的', '小', '兒子', '遭', '爆料', '不但', '吃', '喝', '嫖賭', '還', '被', '查扣', '發現', '利用', '父親', '拜登', '時任', '副總統', '的', '職權', '施壓', '烏克蘭', '這', '個', '消息', '也', '重重', '打臉', '拜登', '宣稱', '從來', '不', '參與', '兒子', '事業', '的', '謊言', '在', '這', '個', '混亂', '局勢', '中', '到底', '誰', '將', '入主', '白宮', '仍然', '是', '個', '謎', '但是', '世界', '並', '不會', '因此', '停下', '腳步', '人類', '整體', '生活', '發展', '趨勢', '反而', '更為', '明朗', '萬寶', '投顧', '陳子榕', '指出', '隨著', '各', '國', '政府', '積極', '重啟', '經濟', '步調', '蘋果', '也', '已經', '發表', '最', '新', '系列', '產品', '台積電法', '說', '也', '帶來', '不錯', '的', '消息', '藉由', '更', '進一步', '推升', '人類', '生活', '加上', '疫情', '持續', '再', '再', '讓', '新', '的', '龐大', '商機', '跟', '著', '到來', '宣告物', '聯網', '簡稱', '將', '成為', '生活', '最', '閃耀', '的', '亮點', '舉凡', '非', '接觸性', '產業', '機器人', '智慧', '生活', '遠端', '醫療', '全都', '仰仗', '物聯網', '工研院', '產科', '國際', '所', '統計', '年', '台灣', '物聯網', '產值', '首度', '突破', '兆元', '去年', '更', '高達', '億', '美元', '年增率', '今年', '因為', '疫情', '需求', '腳步', '更加', '迫切', '而', '在', '物聯網', '相關', '族群', '發展', '中', '各', '式', '低功耗', '廣域', '技術', '包括', '已經', '確立', '標準', '的', '和', '以及', '等', '低', '功耗', '廣域', '技術', '的', '出現', '也', '將', '刺激物', '聯網', '發展', '急速', '增溫', '萬寶', '投顧', '陳子榕', '指出', '當', '面臨', '美國', '總統', '大選', '不', '確定', '因素', '時', '大家', '也', '不必', '燒', '腦', '猜', '誰', '會', '入主', '白宮', '基本', '上', '任何', '人主政', '時', '都', '沒', '想要', '讓', '股市', '下跌', '所以', '與', '其', '猜', '猜', '猜', '不如', '就', '聰明', '錢', '流向', '看', '那些', '個', '股具', '籌碼', '優勢', '趁', '好', '股', '拉回', '伺機', '低接', '例如', '週一', '的', '力麗', '週五', '最', '高元', '創', '波段', '高點', '領先', '告訴', '大家', '新', '蘋概股', '的', '崛起', '力麗', '一', '週', '內', '漲幅', '高達', '另外', '時序', '拉', '遠點', '在', '所', '分享', '的', '弘塑', '也', '呈現', '階梯式', '上漲', '也', '由', '元', '漲', '至', '本', '波', '段', '高元', '漲幅', '更', '甚', '者', '週四', '所', '講', '的', '聚隆', '週五', '拉上', '漲停元', '並', '創', '波段', '高', '看', '我文者', '至少', '是', '個', '先知', '先覺者', '而', '非', '跟隨', '市場', '傳聞', '去', '追漲', '殺跌', '這', '就是', '我', '利用', '籌碼', '選股', '再', '搭配', '技術', '分析', '的', '好', '買點', '如此', '你', '的', '好', '股票', '才', '會', '抱', '得', '住', '也', '不會', '輕易', '殺低', '依', '此', '紀律', '操作', '善設', '停損', '停利', '可', '說', '十拿', '九穩', '請', '參閱', '萬寶', '投顧', '陳子榕', '指出', '面對', '詭譎', '多變', '的', '盤', '選股', '依然', '為', '王道', '繼續', '透過', '金流', '追蹤', '再', '搭配', '產業', '分析', '跟', '大家', '分享', '優質', '好', '股健', '策月', '營收', '億', '元', '月', '增', '年', '增', '累計', '今年', '前三季', '營收', '億', '元', '年增', '展望', '後市', '即將', '邁入', '傳統', '旺季', '外界', '看好', '業績', '將', '有', '續創', '高峰', '的', '表現', '建準', '月', '營收', '亮眼', '月增', '年', '增隨', '著', '蘋果', '新機', '發表', '上市', '將', '帶動', '第四', '季', '拉貨', '近期', '外資', '持續', '大量', '買進', '另外', '為', '迎接', '暢旺', '需求', '規', '避', '中美', '貿易', '衝擊', '建準', '已', '在', '菲律賓', '布建', '新廠', '今年', '資本', '支出', '估計', '高達', '億', '元', '預料', '今', '明', '兩', '年', '資本', '支出', '都', '將', '較', '往年', '拉高', '成', '近日', '亦', '代子', '公司', '處分', '基金', '產品', '達', '公司', '實收', '資本額', '奇鋐', '近日', '調整', '產品', '結構', '轉向', '通訊', '及', '散熱', '相關', '產品', '市場', '預估', '明年', '可望', '切入', '騰訊', '百', '度', '等', '客戶', '前景', '看好', '月', '營收', '月增', '累計', '前三季', '合併', '營收', '億', '元', '年', '增創', '新高', '營收', '帶動', '下', '股價', '近期', '亦', '創下', '新', '高點', '建議', '拉回', '可', '沿', '均線', '操作', '預料', '第三季', '毛利率', '較', '佳', '的', '通訊', '伺服器', '散熱', '以及', '伺服器', '機殼', '等', '營收', '占比', '將', '持續', '提升', '當然', '還', '有', '一些', '好', '股', '在', '指數', '高檔', '震盪', '下', '極', '短線', '籌碼', '仍', '具', '優勢', '的', '好', '股', '包含', '等', '相關', '個', '股', '但', '在', '篇幅', '有限', '之下', '請', '直接', '進入', '粉絲團', '看看', '了', '希望', '對', '讀者', '大眾', '有', '其', '幫助', '立即', '免費', '加入', '陳子榕', '粉絲團', '可', '獲得', '更多', '資訊', '分享', '戰情中心', '陳子榕', '粉絲團', '戰情中心', '陳子榕', '社團', '戰情中心', '陳子榕', '粉絲團', '本', '公司', '所', '推薦', '分析', '之', '個別', '有價', '證券', '無不當', '之', '財務', '利益', '關係', '以往', '之', '績效', '不', '保證', '未來', '獲利', '投資人', '應', '獨立', '判斷', '審慎', '評估', '並', '自', '負', '投資', '風險']"
4,2020-10-16,"['涉嫌', '隱匿', '關係人', '交易', '董座', '遭', '約談', '大眾', '控', '全力', '配合', '調查', '大眾', '控', '集團', '旗下', '廣仁科技', '才眾', '電腦', '因', '遭', '舉發', '涉嫌', '隱匿', '關係人', '交易', '今日', '遭', '檢調', '大', '動作', '搜索', '大眾', '約談', '董事長', '簡明仁', '等', '餘', '人', '對', '此', '大眾', '控', '晚間', '發出', '重訊', '表示', '公司', '全力', '配合', '調查', '對', '公司', '財務', '業務', '並', '無', '影響', '大眾', '控', '旗下', '廣仁科技', '遭', '控', '涉嫌', '在', '年間', '以', '販售', '等', '電腦', '零組件', '與', '同', '集團', '才眾', '電腦', '簽立', '不實', '買賣', '合約', '並', '向', '銀行', '申請', '開立', '信用狀', '取得', '億', '元', '資金', '據', '了解', '雖然', '才', '眾', '電腦', '已', '償清', '貸款', '但', '虛假', '買賣', '已', '涉及', '財報', '不實', '違反', '證交法', '等', '相關', '規定', '因此', '台北地檢署', '指揮', '調查局', '今', '展開', '搜索', '約談', '大眾', '集團', '董事長', '簡明仁', '等', '餘人']"
5,2020-10-16,"['鴻海', '科技日', '未來', '將', '年年', '舉辦', '展現', '集團', '技術力', '鴻海', '董事長', '劉揚偉', '今日', '指出', '之所以', '要', '舉辦', '鴻海', '科技', '日', '是', '要', '讓', '外界', '知道', '鴻海', '的', '技術', '實力', '今年', '雖然', '因為', '疫情', '影響', '僅', '聚焦', '在', '電動車', '但', '未來', '會', '年年', '舉辦', '完整', '地', '介紹', '的', '進展', '劉揚偉', '透露', '年前', '與', '創辦人', '郭台銘', '拜訪', '大', '客戶', '的', '對方', '表示', '鴻海', '的', '技術', '很', '好', '但是', '因為', '沒有', '對', '外', '開放', '所以', '外界', '都', '不', '知道', '劉揚偉', '表示', '知道', '這', '句', '話', '後', '一直', '牢記', '在心', '希望', '有', '一', '天', '能', '把', '鴻海', '的', '技術', '好好', '對', '外', '說', '清楚', '讓', '大家', '更', '能', '了解', '鴻海', '的', '技術', '能力', '未來', '更', '將', '年年', '舉辦', '要', '讓', '外界', '知道', '鴻海', '核心', '能力', '除了', '執行力', '跟', '效率', '外', '還', '有', '科技力', '由於', '疫情', '關係', '鴻海', '科技日', '的', '規模', '較', '原先', '規劃', '縮減', '不少', '今年', '僅', '先', '對', '外', '報告', '以', '電動車', '為主', '的', '平台', '與', '關鍵', '零組件', '劉揚偉', '表示', '希望', '明年', '可以', '更', '完整', '地', '介紹', '的', '進展', '也', '要', '讓', '外界', '了解', '可以', '創造出', '無限', '的', '未來', '而', '接下來', '的', '科技日', '劉揚偉', '透露', '一樣', '會', '選擇', '在', '郭台銘', '生日', '的', '月日', '附近', '日子', '舉辦', '象徵', '不會', '辜負', '他', '的', '期望']"
6,2020-10-16,"['航空', '客運', '低迷', '衝擊', '民用', '業務', '漢翔', '首見', '虧損', '前', '三', '季', '獲利', '年', '減成', '航太', '零組件', '大廠', '漢翔', '今日', '公布', '第三季', '財報', '單季', '首見', '虧損', '稅', '後', '純損', '萬', '元', '每', '股', '虧損元', '差', '於', '去年', '同', '期', '獲利', '億', '元', '反映', '新冠', '肺炎', '疫情', '以來', '航空', '產業', '受', '創進', '而', '衝擊', '漢翔', '的', '民用', '業務', '累計', '前三季', '漢翔', '仍', '維持', '獲利稅', '後', '純益', '億', '元', '年減', '每', '股', '純益元', '漢翔', '第三季', '合併', '營收', '億', '元', '年', '減', '近', '營業', '毛利', '億', '元', '年', '減', '毛利率', '年', '減', '個', '百', '分點', '營業', '利益', '萬', '元', '年減', '營業', '利益率', '年減', '個', '百', '分點', '而', '業', '外', '更', '認列', '億', '元', '的', '匯損', '導致', '單季', '首見', '虧損', '法人', '指出', '受到', '疫情', '衝擊', '目前', '全球', '客運', '業務', '約', '衰退', '航空', '客運', '收入', '驟減', '不僅', '影響', '各', '航空', '公司', '財務', '體質', '也', '造成', '新', '客機', '需求', '性', '遞延', '尤其', '波音', '和', '空巴', '相繼', '有', '裁員', '計畫', '對', '供應鏈', '下單', '展望', '轉趨', '保守', '短期', '內', '漢翔', '民用', '業務', '展望', '不容樂觀', '所幸', '漢翔', '目前', '軍用', '業務', '有', '高教機', '專案', '和', '升級', '專案', '可', '穩定', '挹注', '業績', '漢翔', '預計', '明年', '高教機', '開始', '交機', '而', '升級', '專案', '目標', '將', '現有', '的', '架戰機', '升級', '為', '型戰', '有望於', '年', '如期', '完成', '法人', '看好', '軍用', '業務', '發展', '將', '從年', '進入', '高峰期', '也', '成為', '支撐', '漢翔', '營運', '的', '重要', '動能']"
7,2020-10-16,"['台積電', '利多', '不敵', '觀望', '氛圍', '台股', '短線', '力守', '季線', '台股', '受', '美股', '拉回', '與', '觀望', '氛圍', '拖累', '單周', '下跌', '點', '收', '在點', '周線', '翻黑', '失守', '日線', '上市', '公司', '市值', '也', '跌破', '兆元', '法人', '表示', '美國', '大選', '前夕', '市場', '觀望', '氛圍', '仍', '濃厚', '短線', '留意', '是否', '能', '守住', '季線', '與', '半年線', '支撐', '美國', '大選', '進入', '倒數', '兩', '周', '加上', '美股', '拉回', '影響', '即便', '權值', '股王', '台積電法', '說報', '佳音', '仍', '無力', '拉抬', '大盤', '走勢', '多空', '消息', '紛沓', '下', '指數', '面臨', '震盪', '走勢', '安聯台灣', '科技', '基金', '經理人', '廖哲宏', '表示', '台股', '近期', '盤勢', '區間', '震盪', '盤面', '主流', '基本', '上', '是', '類股', '輪動', '前', '波', '最', '強勢', '的', '股票', '無非', '是', '替代', '能源', '族群', '再', '來', '就是', '低檔', '的', '股票', '反彈', '沒有', '很', '明確', '的', '強勢股', '廖哲宏', '進一', '指出', '下半年', '以來', '台股', '一直', '維持', '在', '到點', '附近', '做', '區間', '震盪', '近期', '指數', '臨點近關情怯', '加上', '美國', '總統', '大選', '許', '尚未', '底定', '觀望', '氣氛', '漸濃', '也', '讓', '市場', '追價', '意願', '相對', '低', '富蘭克林華美', '第一', '富基金', '經理人', '周書玄', '指出', '總統', '大選', '結果', '公布', '前', '市場', '仍', '難脫', '震盪', '整理', '格局', '加上', '歐洲', '疫情', '似乎', '有', '惡化', '疑慮', '使得', '市場', '機構', '法人', '及', '大戶', '主力', '仍', '持續', '觀望', '態度', '但', '預期', '美國', '大選', '結果', '底定', '後', '市場', '不', '確定', '因素', '消除', '美股', '可望', '重新', '回歸', '基本面', '至於', '台股', '部分', '周書玄', '認為', '儘管', '國安', '基金', '退場', '但', '市場', '認為', '目前', '基本面', '經濟', '復甦', '情況', '良好', '無論', '美國', '大選', '結果', '如何', '對於', '新', '科技', '趨勢', '的', '展望', '仍', '朝向', '樂觀', '正面', '而', '台灣', '又', '是', '半導體', '晶圓', '代工', '設計', '的', '領頭', '羊', '技術', '先驅', '優勢', '可望', '持續', '站穩一席', '之', '地', '但', '周書玄', '也', '提醒', '目前', '市場', '仍', '壟罩', '在', '疫情', '陰霾', '中', '未來', '仍', '應', '留意', '高檔', '風險', '與', '疫情', '反撲', '等', '不確定', '因素', '操作', '策略', '建議', '選擇', '具', '業績', '成長股', '或是', '科技類', '中', '股價', '有', '修正', '後', '價值面', '浮現', '之', '績優股']"
8,2020-10-16,"['赴', '美', '設廠', '將', '落腳', '鳳凰城', '台積電', '還', '未', '做出', '最終', '建廠', '決議', '晶圓', '代工', '龍頭', '台積電', '宣布', '將', '在', '美國', '亞利桑那州', '建', '奈米廠', '後', '赴', '美', '設廠', '議題', '始終', '是', '市場', '焦點', '而', '台積電', '全球政府', '事務', '副總經理', '克利夫蘭', '在', '上', '的', '發文', '意外', '透露', '台積電', '美國', '新廠', '將', '落腳', '亞利桑那州', '鳳凰城', '對', '此', '台積電', '回應', '赴', '美', '設廠', '計畫', '積極', '準備', '中', '但', '目前', '還', '未', '做出', '最終', '建廠', '決議', '克利夫蘭', '發文', '表示', '本', '周', '與', '亞利桑那州', '州長', '和', '鳳凰城', '市長', '就奈米', '晶圓廠', '設廠', '議題', '進行', '討論', '包括', '市州', '和', '聯邦', '官員', '在', '設廠', '上', '的', '步調', '均', '與', '台積電', '一', '致', '克利夫蘭', '並說', '台積電', '的', '目標', '是', '加強', '美國', '國家', '經濟', '安全', '鞏固', '美國', '半導體業', '的', '領導', '地位', '並', '在', '鳳凰城', '創造', '數千', '個', '高科技', '工作', '機會', '對', '此', '台積電', '表示', '赴', '美', '設廠', '計畫', '積極', '準備', '中', '期待', '藉', '此', '專案', '能', '為', '客戶', '和', '夥伴', '提供', '更', '好', '的', '支援', '並', '吸引', '更多', '全球', '人才', '不過', '目前', '還', '未', '做出', '最終', '建廠', '決議', '在', '今年', '股東會', '上', '台積電', '董事長', '劉德音', '呼籲', '美國政府', '針對', '重要', '科技', '應', '提供', '投資', '優惠', '否則', '成本', '太', '高', '將', '讓', '廠商', '無法', '生存', '當時', '也', '透露', '設廠', '廠址', '已', '確定', '是否', '定案', '關鍵', '在', '美方', '的', '補助', '若', '美國', '聯邦', '與', '州', '政府', '能', '確保', '補助', '成本', '差距', '美國廠', '毛利率', '就', '會', '與', '公司', '整體', '差不多']"
9,2020-10-16,"['白牌', '伺服器', '受', '惠', '疫', '後', '新', '常態', '應用', '今', '明年', '維持', '雙位數', '成長', '市調', '機構', '集邦', '今日', '舉辦', '產業', '預測', '研討會', '資深', '分析師', '劉家豪', '分析', '今年', '市場', '雖', '受', '疫情', '衝擊', '但', '應用', '疫', '後', '雲端', '新', '常態', '帶動', '微型', '資料中心', '邊緣', '運算', '成長', '推升', '伺服器', '需求', '逐年', '提升', '其中', '白牌', '伺服器', '瞄準', '資料中心', '雲端', '運算', '今', '明年', '可望', '維持', '雙位數', '成長', '集邦', '預期', '今年', '整體', '伺服器', '出貨量', '將', '達', '萬', '台', '年增', '明年', '出貨量', '則', '達', '萬', '台', '年增', '其中', '白牌', '伺服器', '今明', '兩', '年', '成長', '可望', '達', '保持', '雙位數', '成長', '優於', '一般', '伺服器', '平均', '成長性', '劉家豪', '表示', '明年', '伺服器', '市場', '將', '迎來', '疫', '後', '雲端', '新', '常態', '需求', '將來', '自', '四', '大', '變革', '包含', '疫情', '促使', '工作', '型態', '轉變為', '遠距', '工作', '生活', '型態', '改變', '帶動', '雲端', '串流', '服務', '需求', '另外', '地緣', '政治', '的', '不', '確定性', '促使', '廠商', '調整', '生產', '策略', '最後', '企業', '也', '開始', '重視', '資料', '自主性', '建立', '自有', '的', '資料中心', '展望', '未來', '劉家豪', '表示', '第', '季', '伺服器', '受', '阻裝', '人力', '無法', '滿足', '需求', '影響', '整體', '出貨', '下滑', '但', '第季', '狀況', '已', '改善', '將', '恢復', '成長', '趨勢', '而', '隨著', '商轉', '後', '也', '將', '帶', '微型', '資料', '中心', '邊際', '運算', '成長', '預期', '將', '成為', '年', '產業', '發展', '重心', '並', '推動', '智慧', '醫療', '自駕車', '智慧物', '聯網', '等', '應用']"
