,2010-05-31,2010-08-31,2010-11-30,2011-03-31,2011-05-31,2011-08-31,2011-11-30,2012-03-31,2012-05-31,2012-08-31,2012-11-30,2013-03-31,2013-05-31,2013-08-31,2013-11-30,2014-03-31,2014-05-31,2014-08-31,2014-11-30,2015-03-31,2015-05-31,2015-08-31,2015-11-30,2016-03-31,2016-05-31,2016-08-31,2016-11-30,2017-03-31,2017-05-31,2017-08-31,2017-11-30,2018-03-31,2018-05-31,2018-08-31,2018-11-30,2019-03-31,2019-05-31,2019-08-31,2019-11-30
6145,0.8643044211307248,1.5807000874592647,2.401503512080239,2.2221055087081196,3.4724005319081153,0.9183548819503515,1.5306658738332277,1.1948687918125611,1.5677493676555085,1.1607615173559886,1.2769976099250517,0.9877591467506526,0.1356739740251996,0.33063328672323233,1.1226189353898401,2.3704488830758956,0.37757572330097244,0.6422947470456072,0.909696465349635,1.539818275964124,0.6790845767664683,1.6615817180929584,1.784849728374021,2.5931259864810006,0.3528419239917764,0.6447858614653855,0.9866701852735674,0.8687877666303446,0.15142005610367748,0.23346252212796506,0.3386971077418649,0.5369505891320144,0.28968678787953805,0.6269080587805449,1.075097484326421,1.075097484326421,1.075097484326421,1.075097484326421,1.075097484326421
6146,0.2783342485458377,0.5254149541996308,0.7102396370235924,0.8772488466844232,0.272608672462933,0.47112073807507837,0.7448666947841338,0.8499358953694546,0.8280592964849585,0.8004031119601377,0.809775846670684,0.7534899783217371,0.23593011856104928,0.34154061827789284,0.3627431853592048,0.3968124394160532,0.1465474028503017,0.26209841340997986,0.3529587083925771,0.432668265532006,0.143479022239814,0.21324590281622172,0.30174625728792603,0.41115405051172765,0.1409899819505748,0.21932967759424726,0.3046730409081838,0.35830625498449253,0.12565687032360945,0.2210465377889906,0.321291445444398,0.3891503585815116,0.13961463793259443,0.23604636469198997,0.3573708498940659,0.3647231345414742,0.11432849239980708,0.16264133602492642,0.21816943901296057
6147,0.24145672097784793,0.5703997419584713,0.7521949237697215,0.8510077904110845,0.3402656023520656,0.8835006218355297,1.2463114518079983,1.3160249935205721,1.2901367479728343,1.14755917353433,0.9719590726897783,0.8690443585463143,0.2412080731682503,0.45385835979531725,0.6618400256020527,0.9360155467656324,0.3011444154767065,0.5011275150847179,0.684348440115456,0.817163158009464,0.24387160407575664,0.5127063943467278,0.7947820417339754,0.9040520920407333,0.2833621765013804,0.5169756225068481,0.7212103854851085,0.9524027422748392,0.2664704991624576,0.483425102532445,0.6300023691372671,0.7279768420259937,0.20488583467663746,0.3401666713944726,0.6073238505119403,0.7114778059812572,0.2878297022041109,0.4860123250883466,0.7109061973948795
6150,0.3744741099233524,0.7375262548723289,1.097924609549921,1.7359294826310159,0.33899040111059664,0.8779948470652477,1.9393600520068448,1.776727713805316,2.1711851689083836,2.102908972319627,2.6036057400544785,2.173163104565324,0.49447105873388086,1.0997868167600484,2.2325967643687594,2.2082076004032998,0.6250774984919275,1.3128166011935123,2.0621814796961258,2.579389984218732,0.9338756123912978,2.8863140439755837,3.973052427525642,3.972993206274017,1.6679510344761217,2.9522181256798046,4.244677049928161,5.191621388003334,1.1116307303303232,1.6231679757134347,1.5701108389861924,0.6845391886978904,0.8346673871066798,1.7663632527708721,3.1203799270966734,2.4026003462701793,0.3221644661760573,0.6728574519758387,1.1007443091471267
6152,0.8607838451450665,1.701713950442186,2.7712323383837894,4.629247751001077,1.0200581122212375,2.117119427301493,3.5285102267870627,4.207894957659984,4.319183219986363,3.6781522512279317,3.764210716846703,3.64615618663497,0.773094664030561,1.7779703351775444,3.0293797536273774,3.4641116099418086,0.6151897111094395,1.357993538049131,2.353738173202913,3.512220953791853,0.8610106814565619,3.0459640271325177,5.2027376399338605,4.3542684227701605,1.203052269582685,2.508417516777168,4.224901436941155,5.260237137198369,1.2552302245976983,2.7788416497791966,4.177058935026965,5.9722235609910514,1.0834367545707553,3.0531490131029333,6.39338371476887,8.408638350982029,1.1328559683255024,1.536798359761707,2.8495672382622863
6153,0.37946266725746375,0.7301352196600155,0.9187124933106814,1.0674316687989085,0.2824146361776254,0.5027087714385193,1.106678241713258,1.2706693408539451,1.311170377279602,1.3380008337799807,1.3328694709206093,1.4613270905388045,0.4636913416578371,0.8421038485756215,1.4980399707207777,1.7589128831204164,0.35285612122022536,0.6006773862237286,1.2451564422899737,2.0223132514768456,0.5476592800991783,1.154776323192837,1.8117942399344737,2.7733965169757937,0.772191784656472,1.4187039213419266,2.018931440965403,2.5886349312218404,0.6002543286893534,1.045775407968481,0.7394077209804577,1.0591595716868019,0.14844366034443848,0.36053837848089765,0.9967357843783488,1.514908090478217,0.3440755791821675,0.5854927558105464,0.8023455729361154
6154,1.755594746083307,3.071915623897549,4.7030682521515725,4.435706443786135,1.5974299266264071,2.9133001730275434,4.65529093775221,5.2776499834526005,5.421513230638252,5.41957850681465,5.8702477932587165,5.759450888278451,1.5825493862903077,3.0391561120865678,4.596113510103695,5.235328468768533,1.3488048232597467,2.408311056356769,3.8879138531694633,4.903176485414078,1.2516282193403208,2.7328984839416584,4.265922230064316,5.547756977410411,1.4649815417953427,2.4359742683766767,3.8044559060966354,4.700224814646358,1.205398206381989,2.166301701540564,3.321898180626116,4.26541066802961,1.0451098178022404,1.8741339414173874,3.1308173447497194,3.8591082925235374,1.0329679896648225,1.8562423552766065,2.998946364450351
6156,,,,,,,,,,,,,,,,4.94470220653249,0.9087240405252934,1.2835532994041343,2.3985638515072494,2.9410455567044966,1.128801000702128,3.116710067466628,3.794941197735198,3.980650474200611,1.2235714794870352,2.5689009426612124,3.442898440337176,3.255470209089027,0.7886520134870499,1.31844066802433,2.5268099100892636,3.124371485844945,0.8980204514829667,1.7386380420670586,3.2410351279101275,3.538436644828011,1.140860660101859,2.044187732937404,3.051956051140084
6158,0.4362196573266368,0.9295389538007155,1.2961270872345068,1.8334313466373378,0.4154396668080335,1.1258951578176208,2.188510896986484,2.5348257956048106,2.62547976951351,2.6034788242570555,2.79007093511651,2.647339385256238,0.6536009101724323,1.4016806812438671,2.3880825211764267,2.11706598972764,0.47810911387077937,1.026133960557666,1.7795648965802138,2.174046231199911,0.5411509737074953,1.2172691568427862,1.9630427178525343,1.584008768518345,0.4061452787245336,0.8151564880002764,1.0839324293662522,1.1517223118957292,0.22249210300472153,0.4380938851219626,0.7145045309445168,0.824255206563894,0.2967397912835203,0.46062572833018,0.6836881353326597,0.6843410660468607,0.2007127136157421,0.4196900648023221,0.8371658767238568
6160,0.21381039126657347,0.50613446441814,0.7458552914985748,0.7442612559758363,0.2236172168535995,0.5703396831785141,0.985211879904077,0.8709489943336479,1.2091705802770014,1.2260391828296655,1.5309408017847137,1.563976393434934,0.39417122941583993,0.8416066910813245,1.1194497579540457,0.845330310635227,0.21852123938293197,0.43496208680281123,0.8125218846058087,1.0851653080536636,0.2463575380468333,0.669112843908215,1.00326011587045,0.9059343064254812,0.28699347944669723,0.5181264463824146,0.8035399828756039,1.0181297598926236,0.19213389808859346,0.41894257179714,0.6653621862445942,1.042843510559531,0.3032888335189982,0.38703648162905907,0.7210655705162229,1.2160818193364782,0.24670043338730815,0.5041209344659708,0.7678322283299994
