,date,segmented
0,2020-01-16,"['台積電法', '說', '今年', '表現', '優', '產業', '平均', '早盤', '一', '度', '漲', '逾', '晶圓', '代工', '龍頭', '台積電', '今日', '召開', '法說會', '去年', '第季', '純益', '再', '創', '高', '全年', '純益', '則', '寫', '歷史', '次', '高', '成績', '估', '今年', '第季', '營收', '至', '億', '美元', '季減約', '至', '毛利率', '上', '看', '且', '今年', '表現', '將', '優於', '產業', '平均', '全', '年', '資本', '支出', '達', '至', '億', '美元', '再', '創', '新高', '晚間', '早盤', '漲', '逾', '最', '高', '站', '上', '元台積電', '公布', '今年', '第季', '財測', '數字', '第季', '營收', '估', '達', '至', '億', '美元', '季減約', '至', '以', '美元', '兌換', '元', '計算', '營收', '約', '達', '至', '億', '元', '而', '由於', '產能', '利用率', '將', '較', '上季', '提升', '毛利率', '估', '營益率', '估', '營運', '可望', '優於', '往年', '同期', '水準', '淡季', '不', '淡', '台積電', '總裁', '魏哲家', '預估', '今年', '半導體', '產業', '不', '含', '記憶體', '產值', '年增', '晶圓', '代工', '產值', '估', '成長', '受惠', '動能', '驅動', '奈米奈米', '等', '先進', '製程', '需求', '及', '手機', '高效', '運算', '等', '各', '平台', '動能', '均', '相當', '強勁', '下', '有', '信心', '台積電', '今年', '表現', '會', '優於', '產業', '平均', '台積電', '今年', '包括', '手機', '高效', '運算物', '聯網', '汽車', '等', '四', '大', '應用', '平台', '動能', '均', '相當', '強勁', '手機', '高效', '運算', '營收', '將', '年增', '超過', '成物', '聯網車', '用', '則', '將', '成長', '約', '同時', '因', '客戶', '需求', '強勁', '今年', '將', '持續', '擴充', '先進', '製程', '產能', '產能', '增幅', '約', '左右', '去年', '則', '約', '看好', '與', '高效', '運算', '將', '驅動', '未來', '幾年', '需求', '台積電', '今年', '資本', '支出', '金額', '再', '創', '高', '較', '去年', '的', '至', '億', '美元', '增加', '達到', '至', '億', '美元', '其中', '約', '用於', '奈米', '奈米', '與', '奈米', '等', '先進', '製程', '技術', '其餘', '則', '用於', '包括', '先進', '封裝', '特殊級', '製程', '技術', '先', '進', '製程', '方面', '台', '積電', '奈米', '需求', '續強', '今年', '營收', '占', '比', '將', '達', '奈米', '今年', '第季', '進入', '風險', '試產', '預計', '年底', '前', '量產', '奈米', '今年', '上半年', '試', '產產能', '拉升', '速度', '將', '相當', '快', '下半年', '開始', '量產', '可望', '貢獻', '今年', '營收', '占', '比', '達成', '奈米', '目前', '研發', '進度', '順利', '預計', '月日', '北美', '技術', '論壇', '對', '外', '公布', '最', '新', '進展']"
1,2020-01-16,"['頻譜', '競標', '業界', '籲', '政府', '取得', '標金', '應', '推動', '發展政院', '擬', '三', '大', '方向', '標金', '高於', '國際', '標準', '成為', '另', '類', '台灣', '之', '光', '產業界', '紛紛', '呼籲', '政府', '應', '祭出', '相關', '獎勵', '措施', '或是', '將', '超出', '原', '預算', '目標', '的', '標金', '運用', '在', '產業', '發展', '對', '此', '行政院', '初步', '擬定', '三', '大', '方向', '包括', '資費', '基礎', '建設', '及', '服務', '等', '三', '大', '方向', '頻譜', '第一', '階段', '競標', '最終', '以', '億', '元', '結標', '比', '原', '編列', '釋照', '收入', '億', '元', '高出', '億', '元', '讓', '國庫', '收入', '大豐收', '業界', '認為', '雖然', '電信商', '的', '頻譜', '成本', '可', '攤提', '年', '但', '標金', '高', '加上', '攤提', '尚未', '完畢', '若', '政府', '不', '祭', '相關', '獎勵', '或', '配套', '措施', '電信', '業者', '獲利', '恐', '持續', '面臨', '衰退', '壓力', '遠傳', '總經理', '井琪', '建議', '政府', '可', '參考', '美國', '作法', '成立', '基金', '提撥', '二分之一', '的', '頻譜', '標金', '協助', '電信業', '進行', '建設', '與', '創新', '應用', '服務', '多', '次', '強調', '政府', '致力', '於', '產業', '發展', '並非', '收取', '標金', '目前', '內部', '已', '開始', '討論', '多', '出來', '的', '標金', '運作', '方向', '包括', '資費', '基地台', '基礎', '建設', '及', '服務', '等', '至於', '確切', '的', '實施', '辦法', '仍', '需', '由', '行政院', '擬訂', '資費', '方面', '業界', '人士', '指出', '資費', '該', '如何', '訂定', '已', '成', '電信業', '的', '棘手', '問題', '資費', '價格', '的', '高低', '不僅', '影響', '消費者', '換機', '意願', '也', '可能', '影響', '手機', '廠', '的', '銷售', '策略', '甚至', '壓縮', '手機廠', '的', '利潤', '空間', '基地台', '部分', '提出', '建設', '義務', '中', '在', '特定', '頻段', '必須', '建置', '一定', '數量', '的', '基地台', '不過', '基地台', '支出', '成本', '比', '基地台', '高出倍', '以上', '業界', '認為', '若', '政府', '不', '願', '在', '基地台', '提出', '補助', '措施', '可能', '導致', '電信商', '放慢', '建設', '腳步', '讓', '城鄉', '差距', '擴大', '喊出', '要', '讓', '台灣', '打造成', '通訊', '大國', '但', '光', '是', '口', '說', '沒', '動作', '恐', '讓', '國家', '競爭力', '追', '不上', '國際', '政府', '應', '扮演', '產業', '幕', '後', '推手', '審慎', '評估', '相關', '配套', '措施', '不', '讓', '台灣', '僅', '標金', '領先', '全球']"
2,2020-01-16,"['嘉泥拓', '沖繩', '旅宿', '月子中心', '下半年', '也', '擬', '拓點', '布局', '照護', '事業', '衝刺', '多角化', '經營', '嘉泥', '布局', '多角化', '經營', '旅宿', '業務', '除了', '插期', '沖繩', '外', '也', '積極', '拓展', '照護', '相關', '領域', '執行長', '王立心', '透露', '旗下人', '之初', '月子中心', '將', '啟動', '兩岸', '拓點', '計畫', '預計', '最', '快', '下半年', '就', '會', '有', '好', '消息', '未來', '也', '規劃', '將', '朝', '長', '照', '住宅', '方向', '發展', '嘉泥', '目前', '業務', '涵蓋', '水泥', '通路', '房產', '倉儲', '物流', '以及', '旅宿', '服務', '其中', '旅宿', '服務', '除了', '位在', '沖繩', '國際', '通', '的', '觀光', '飯店', '外', '還', '有', '沖繩', '豐見城', '的', '新', '飯店', '也', '按照', '進度', '推進', '另', '一', '方面', '嘉泥', '旅宿', '業務', '也', '布局', '健康', '照護', '市場', '旗下', '人', '之初', '月子', '中心', '除了', '既有', '的', '台北中山', '以及', '敦化館', '王立心', '透露', '目前', '也', '規劃', '在', '國內', '拓點', '首選', '台南', '也', '不', '排出', '進軍', '中國', '市場', '最', '快', '下半年', '會', '有', '進一步', '的', '消息', '王立心', '進一步', '指出', '雖然', '目前', '月子中心', '營收', '占', '比', '不', '高', '但', '隨著', '店數', '增加', '規模', '做', '起來', '後', '下', '一', '步', '不', '排除', '開拓', '長照', '住宅', '等', '相關', '領域', '但', '她', '也', '坦言', '長照', '不單', '只', '是', '硬體', '跟', '服務', '重要', '的', '是', '各', '地', '對', '長照', '的', '看法', '社會', '保險', '配套', '措施', '均', '不盡', '相同', '會', '需要', '更多', '的', '考量', '以及', '更', '長', '時間', '的', '規劃']"
3,2020-01-16,"['南亞', '旺年會', '吳嘉昭', '一', '家', '電信', '業者', '在', '台', '建設', '基地台', '至少', '需', '斥', '逾', '億', '元', '台灣', '頻譜', '競標', '歷經', '天', '總算', '以', '億', '元', '結標', '對於', '第一', '階段', '結標', '結果', '南亞', '董事長', '吳嘉昭', '今日', '指出', '競標', '金額', '高', '恐', '阻礙', '未來', '基礎', '建設', '費用', '估', '一', '家', '電信', '業者', '要', '在', '台', '建設', '基地台', '至少', '需', '斥', '超過', '億', '元', '吳嘉昭', '說', '競標', '金額', '高', '恐', '阻礙', '未來', '建設', '費用', '由於', '基地台', '佈建', '得', '更', '密集', '至少', '是', '基地台', '數量', '的', '倍', '以上', '才', '能', '達', '一定', '覆蓋率', '因此', '吳嘉昭', '認為', '一', '家', '電信', '業者', '獨立', '分攤', '基地台', '建置', '費用', '會', '很', '辛苦', '若', '業者', '不', '採', '相互', '合作', '方式', '唯一', '的', '辦法', '就', '是', '改造', '基地台', '使', '其', '能', '適用', '但', '這', '也', '是', '過渡期', '產品', '最終', '還是', '需', '全部', '轉為', '基地台', '就', '目前', '發展', '吳嘉昭', '認為', '台灣', '會', '較', '中國', '韓國', '等', '國家', '來得', '慢', '而', '南亞', '目前', '電子', '材料', '業務', '及', '旗下', '南亞', '電', '路板', '主要', '需求', '均', '來自', '中國', '業者', '南電', '已', '開發出', '大', '尺寸', '載板', '採用', '台積電', '奈米', '製程', '由', '矽品', '整合', '封測']"
4,2020-01-16,"['頻譜', '競標', '兩', '小', '業者', '成', '競標', '關鍵', '未來', '營運', '發展', '動向', '備受', '關注', '頻譜', '競標', '暫時', '告', '一', '段落', '電信', '兩', '小', '業者', '亞太電', '與', '台灣', '之', '星', '被', '視為', '此', '次', '競標', '關鍵', '之', '一', '尤其', '台灣', '之', '星', '堅持', '在', '頻段', '取得', '頻寬', '亞太電', '最終', '讓', '出', '頻段', '在', '頻譜', '難', '發揮', '最', '大', '效益', '下', '兩', '小', '業者', '未來', '與', '誰', '共網', '營運', '下', '一', '步', '怎麼', '發展', '成', '外界', '關注', '焦點', '業界', '人士', '分析', '亞太電', '得標', '結果', '出乎', '意料', '但', '未必', '是', '壞事', '照', '過去', '時代', '商業', '模式', '來', '看', '台灣大', '與', '亞太電', '共同', '合作', '儘管', '多', '次', '被', '罰款', '還是', '堅持', '共網', '顯示', '其', '價值', '不可', '忽視', '儘管', '亞太電', '未', '取得', '頻段', '但', '在', '拿下', '數量', '僅次於', '中華電', '且', '與', '遠傳', '相當', '業界', '認為', '若', '亞太電', '善用', '現有', '頻譜', '市區', '基地', '台', '布建', '完全', '加上', '電信', '管理法', '即將', '在', '月', '上路', '有助', '亞太電', '與', '其他', '業者', '一同', '合作', '幾乎', '是', '用', '最', '便宜', '的', '價格', '進入', '門檻', '而', '台灣', '之', '星', '握有', '頻寬', '雖', '可', '獨立', '運作', '但', '難', '發揮', '最', '大', '效益', '不過', '相', '比', '亞太電', '與', '其他', '業者', '共頻共網', '的', '談判', '條件', '略勝', '一', '籌', '此外', '台灣大', '因', '僅', '取得', '頻寬', '未來', '是否', '轉向', '與', '台灣', '之', '星', '合作', '也', '不', '無', '可能', '儘管', '台灣', '之', '星', '時代', '祭出', '低價', '策略', '打亂', '電信', '大老們', '的', '營運', '腳步', '但', '畢竟', '商場', '沒有', '永遠', '的', '敵人', '未來', '業者', '的', '合作', '動向', '耐人尋味', '兩', '小', '業者', '有', '合作', '上', '的', '難關', '電信', '三雄', '則', '有', '獲利', '壓力', '業界', '指出', '未來', '開台', '後', '電信商', '主力', '將', '先', '擺', '在', '畢竟', '有', '穩定', '營收', '來源', '對', '營運', '較', '有', '支撐', '但是', '單', '靠', '消費者', '的', '用戶', '平均', '收入', '仍', '不', '足以', '支撐', '整體', '營運', '因此', '各', '家', '勢必', '瞄準', '垂直', '領域', '的', '需求', '包含', '保全業', '製造業', '學校', '醫院', '等', '其', '商業', '模式', '更', '靈活', '各', '電信商', '如何', '抓住', '企業', '客戶', '將', '是', '未來', '獲利', '成長', '關鍵']"
5,2020-01-16,"['頻譜', '競標', '資費', '怎麼', '訂', '中華電', '亞太電', '搶先', '表態', '頻譜', '標金', '創', '天價', '市場', '仍', '擔憂', '未來', '資費', '將', '居高不下', '更', '推估', '初期', '資費', '將', '超過', '元', '喊話', '會', '適時', '提出', '政策', '工具', '不需', '擔心', '不過', '目前', '僅', '中華電', '與', '亞太電', '率先', '表態', '資費', '擬定', '方向', '至於', '遠傳', '台灣', '大', '及', '台灣', '之', '星', '則', '視', '第二', '階段', '競標', '後', '再', '進一步', '評估', '亞太電', '在', '資費', '策略', '方向', '開出', '第一', '槍', '訂價', '方式', '依', '垂直', '場域', '需求', '而', '定', '如', '網路', '建設', '應用', '服務', '等', '高度', '客製化', '方案', '客戶', '則', '傾向', '等', '價', '吃', '不', '飽', '中', '華電', '則', '認為', '由於', '應用', '場域', '多元', '資費', '也', '將', '朝', '多元化', '方向', '訂定', '以', '滿足', '客戶', '需求', '為主', '回顧', '至', '年', '台灣', '正式', '從', '跨入', '時代', '由', '中華電', '搶先', '開台', '為', '讓', '消費者', '無痛', '升級', '上網', '吃到', '飽', '基本', '價格', '為', '元', '但', '後續', '台灣', '之', '星', '亞太電', '相繼', '開台', '更', '打出', '不', '到', '千', '元', '的', '資費', '價格', '讓', '電信', '三雄', '不得', '不', '跟', '進', '直到', '年月', '電信', '產業', '推出', '吃到', '飽', '方案', '雖然', '低', '資費', '帶動', '電信商', '的', '客戶數', '暴增', '但', '也', '讓', '營收', '獲利', '開始', '走下坡', '從', '南韓', '訂出', '的', '資費', '來', '看', '韓國', '採用', '流量', '分級', '收費', '月租費', '約', '元', '主打', '吃到', '飽', '不', '降速', '的', '方案', '月租元', '起', '最', '高', '至', '元', '跟', '資費', '相比', '資費', '漲幅', '約', '落在', '不過', '電信業', '認為', '台灣', '頻譜', '成本', '高於', '國際', '在', '資費', '訂定', '上', '更', '難', '比較', '無論', '最終', '資費', '定價', '多少', '客戶', '端', '是否', '買', '單', '電信商', '無不', '希望', '能', '藉由', '讓', '資費', '重新', '回到', '健康', '軌道']"
6,2020-01-16,"['國發會', '經濟', '展望', '台商', '回流', '國際', '大廠', '來', '台', '有助', '景氣', '溫和', '成長', '國發會', '今日', '釋出', '年', '經濟展', '望', '報告', '國發會', '主委', '陳美伶', '表示', '今年', '美國', '總統', '大選', '英國', '脫', '歐', '地緣', '衝突', '金融', '風險', '等', '仍', '為', '全球', '經濟', '不', '確定性', '恐', '影響', '台灣', '出口', '但', '台灣', '在', '台商', '回流', '國際', '大廠', '來', '台', '設廠', '等', '動能', '挹注', '下', '景氣', '可望', '持續', '溫和', '成長', '陳美伶', '表示', '雖然', '去年', '全球', '經濟', '成長', '放緩', '但', '台灣', '內', '需', '表現', '相對', '亮眼', '除了', '台商', '回', '台', '投資', '包括', '谷歌微軟', '等', '國際', '大廠', '也', '在', '台灣', '設立', '研發', '或', '創新中心', '可', '帶動', '國內', '智慧', '製造', '及', '創新', '能量', '並', '提升', '產業', '附加', '價值', '另外', '離岸', '風電', '及', '布建', '等', '投資', '也', '有助', '激勵', '民間', '投資', '在', '全球', '經濟', '方面', '陳美伶', '表示', '美中', '在', '月日', '簽署', '第一', '階段', '經濟', '貿易', '協定', '就', '智慧', '財產權', '技術', '移轉', '農產品', '貿易', '金融', '服務', '等', '方面', '達成', '共識', '有助', '緩', '和', '美中', '貿易', '緊張', '情勢', '但', '貿易', '衝突', '有', '往', '長期', '化', '發展', '恐', '持續', '干擾', '全球', '經濟', '成長', '陳美伶', '指出', '雖然', '美中', '貿易', '爭端', '近期', '略為', '緩和', '但', '關稅', '與', '美中', '科技', '角力', '仍', '持續', '由於', '科技戰', '對', '我國', '出口', '影響', '較', '大', '加上', '美國', '後續', '可能', '調整', '出口', '管制', '規則', '可能', '再度', '衝擊', '以', '出口', '為', '導向', '的', '產業', '後續', '仍', '需', '密切', '關注', '根據', '主計', '總處', '預估', '今年', '民間', '投資', '公共', '投資', '政府', '消費', '對', '經濟', '成長率', '貢獻', '達', '個', '百分點', '國內外', '經濟', '機構', '也', '上修', '今年', '台灣', '經濟', '成長率', '預測', '介於', '間', '景氣', '可望', '持續', '溫和', '成長']"
7,2020-01-16,"['中國', '太陽能', '電池', '價格', '微幅', '調整', '年', '後', '市況', '逐步', '好轉', '集邦', '科技', '指出', '本', '周', '中國', '太陽能', '市場', '因', '年節', '即將', '到來', '單', '多晶', '電池', '價格', '僅', '微幅', '調整', '海外', '市場', '則', '持', '穩', '預期', '中國', '市場', '在', '年', '後', '可望', '一路', '旺', '到', '上半年', '結束', '表示', '本', '周', '中國', '市場', '在', '年節', '前', '相對', '穩定', '整體', '供需', '並', '無', '太', '大', '變化', '電池', '僅', '因', '高', '低價', '產品', '微幅', '調整', '海外', '市場', '也', '因', '中國', '市場', '供需', '趨', '穩定', '電池', '價格', '皆', '持', '穩', '上周', '中國', '市場', '的', '多晶', '電池', '價格', '下跌', '單晶', '高效', '單晶', '價格', '皆', '持穩特', '高效', '單晶', '價格', '下跌', '海外', '市場', '的', '多晶', '單晶', '高效', '單晶', '特', '高效', '單晶', '電池', '價格', '皆', '持穩', '展望', '未來', '認為', '中國', '國內', '市場', '因', '年節', '展延', '的', '工程', '遞延', '至', '年後', '開出', '有', '機會', '開工', '後', '一路', '旺', '至', '上半年', '結束']"
8,2020-01-16,"['鴻海', '結盟', '飛雅特克萊斯勒', '攻', '電動車', '初期', '鎖定', '中國', '市場', '鴻海', '今日', '晚間', '公告', '將', '與', '汽車', '大廠', '飛雅特克萊斯勒', '簽署', '合作', '協議', '未來', '將', '設立', '合資', '企業', '開發', '及', '生產', '電動車', '關鍵', '零組件', '並', '進一步', '強化', '車', '聯網', '應用', '根據', '雙方', '計畫', '初期', '將', '在', '中國', '生產', '並', '內銷', '當地', '市場', '根據', '鴻海', '與', '飛雅特克萊斯勒', '協議', '新', '公司', '雙方', '將', '各', '持股', '不過', '鴻海', '直接', '持', '股', '新', '公司', '比重', '將', '不', '超過', '剩下', '則', '有', '透過', '旗下', '與', '車', '用', '零組件車', '聯網', '應用', '相關', '轉', '投資', '公司', '持有', '至於', '金額', '方面', '鴻海', '表示', '目前', '尚未', '簽約', '待', '簽約', '後', '補充', '公告', '鴻海', '強調', '此', '次', '合作', '將', '匯集', '雙方', '在', '汽車', '設計', '機構', '工程', '和', '生產', '製造', '以及', '行動', '軟體', '技術', '領域', '的', '能力', '共同', '投入', '於', '不斷', '成長', '的', '電動', '汽車', '市場', '初期', '將', '在', '中國', '生產', '並', '內銷', '當地', '市場', '未來', '也', '可能', '拓展', '海外', '市場', '鴻海', '董事長', '劉揚偉', '先前', '也', '數度', '表示', '轉型', '將', '鎖定', '電動車', '數位', '醫療', '機器人', '等', '三大', '趨勢', '產業', '而', '這', '次', '的', '合作', '也', '有助於', '鴻海集團', '加速', '跨入', '電動車', '領域', '的', '腳步']"
9,2020-01-16,"['從', '大毅', '及', '旺宏', '找', '年', '後', '選', '股', '方向', '台股', '即將', '進入', '農曆年', '封關萬寶', '週刊', '王榮旭', '分析師', '表示', '從', '被動', '元件', '的', '大毅', '跟', '記憶體', '的', '旺宏', '近日', '大漲', '來', '看', '產品', '漲價', '的', '族群', '有', '機會', '元月', '營收', '淡季', '不淡', '進而', '讓', '資金', '繼續', '往', '漲價', '族群', '湧入', '包括', '被動', '元件', '記憶體', '面板', '及', '矽', '晶圓', '都', '值得', '持續', '留意', '萬寶週刊', '王榮旭', '分析師', '指出', '美國', '跟', '中國', '首', '階段', '協議', '完成', '簽署', '後', '股市', '並', '沒有', '造成', '太', '大利多', '貢獻', '反而', '全球', '股市', '拉回', '震盪', '整理', '主要', '原因', '是', '市場', '開始', '關注', '第二', '輪', '貿易', '協議', '且', '美國', '又', '傳出', '可能', '擴大', '華為', '禁令', '台積電', '因此', '連', '跌', '兩', '天', '但', '市場', '似乎', '反應', '過度', '目前', '三星', '跟', '高階', '製程', '並', '不', '順利', '台積電', '幾乎', '通吃', '奈米', '及', '奈米', '等', '高階', '製程', '的', '市場', '台積電', '自', '砍', '華為', '的', '訂單', '後', '馬上', '就', '被', '其他', '廠商', '訂單', '給', '補滿', '可見', '台積電', '業績', '火熱', '的', '程度', '預估', '今年', '還', '是', '台積電', '業績', '大好', '的', '一', '年', '電子', '最', '上游', '的', '台積電', '業績', '大好', '隱含', '著', '中下游', '電子', '業績', '也', '會', '跟上來', '這', '也', '是', '為何', '去年', '沒有', '漲到', '的', '電子股', '今年', '紛紛', '補漲', '被動', '元件', '及', '記憶體', '就是', '最好', '的', '例子', '去年', '前季', '被動', '元件', '及', '記憶體', '都', '沒有', '漲', '到', '但', '去年', '第季', '產業', '景氣', '落底', '之後', '出現', '一', '波', '補漲', '行情', '國巨', '從', '元', '大漲', '倍', '到', '元旺宏', '也', '從', '元', '附近', '漲到', '近', '元', '大漲', '成', '最近', '被動', '元件', '更', '從', '漲到', '電阻', '的', '奇力', '新大毅', '記憶體', '也', '從', '製造', '端', '漲到', '記憶體', '控制', '的', '群聯', '及', '模組', '的', '威剛', '萬寶週刊', '王榮旭', '分析師', '強調', '輪漲', '是', '多', '頭', '行情', '的', '特徵', '面板', '跟', '矽', '晶圓', '最近', '也', '有', '特定', '資金', '進場', '卡位', '是否', '有', '機會', '繼', '被動', '元件', '及', '記憶體', '之後', '補漲', '值得', '投資人', '留意', '因為', '面板', '記憶體', '及', '被動', '元件', '等', '等', '都', '是', '週期', '循環', '的', '產業', '產品', '價格', '取決', '於', '供需', '的', '變化', '而', '供需', '會', '循環', '改變', '例如', '被動', '元件', '在', '年', '第', '季', '景氣', '見到', '高點', '後', '不僅', '包括', '電阻', '也', '經過', '多', '次', '漲價', '國內', '兩', '大廠', '中國', '巨股價', '因此', '漲', '到', '元大毅', '漲', '到', '元', '對', '當時', '被動', '元件', '的', '行情', '來', '說', '市場', '為之', '瘋狂', '後來', '因為', '貿易戰', '爆發', '市場', '需求', '才', '降溫', '但', '經過', '一', '年', '多', '股價', '的', '修正', '加上', '貿易戰', '和', '緩', '又', '搭上', '的', '應用', '需求', '再度', '被', '引爆', '其中', '電阻', '第季', '的', '漲價', '意味著', '第季', '電阻', '的', '淡季', '不', '淡', '過完', '年假', '後', '元月', '營收', '將', '陸續', '公佈', '元月', '是', '電子', '的', '淡季', '加上', '年假', '的', '關係', '工作', '天數', '比較', '少', '所以', '各', '產業', '業績', '普遍', '偏少', '只有', '少數', '產品', '漲價', '的', '族群', '才', '有', '機會', '在', '營收', '繳出', '淡季', '不淡', '的', '成績', '這', '也', '是', '為何', '資金', '繼續', '往', '漲價', '族群', '湧入', '的', '原因', '另外', '記憶體', '旺宏', '也', '是', '受惠', '及', '的', '應用', '擴大', '需求', '帶動', '價格', '的', '回升', '日', '股價', '因此', '再', '創', '新', '高', '股價', '不斷', '走高', '對於', '漲價', '族群', '有', '很', '大', '的', '示範', '效果', '面板', '不僅', '是', '今年', '東京', '奧運', '帶動', '需求', '供給', '面', '在', '三星', '去年', '關閉', '一', '座', '代廠', '後', '今年', '可能', '再', '關', '一', '座', '代廠', '產能', '也', '宣布', '年底', '要', '關閉', '所有', '南韓', '的', '電視', '面板', '產線', '今年', '面板', '需求', '年增率', '將', '超過', '供給', '年增率', '面板', '的', '供需', '開始', '平衡', '向', '上', '面板', '的', '價格', '也', '會', '因此', '上漲', '年', '三星', '也', '曾', '關閉', '一', '座', '代廠', '導致', '主流', '尺寸', '的', '電視', '面板', '漲價', '帶動', '群創', '的', '股價', '從', '元', '漲', '到', '元友達', '從', '元', '漲', '到', '元', '漲幅', '達成', '以上', '至於', '矽', '晶圓', '部分', '萬寶週刊', '王榮旭', '分析師', '認為', '矽', '晶圓', '是', '記憶體', '及', '晶圓', '代工', '的', '上游', '材料', '在', '記憶體', '及', '晶圓', '代工', '今年', '業績', '大好', '的', '情況', '下', '矽', '晶圓', '的', '業績', '也', '會', '跟上來', '預估', '下半年', '環球晶', '業績', '會', '開始', '復甦', '環球晶', '本', '週', '已', '連漲天', '領先', '大盤', '創', '波段', '高點', '二', '線', '矽', '晶圓廠', '合晶', '及', '嘉晶', '也', '有', '機會', '跟上', '未來', '還', '有', '更多', '個', '股', '行情', '分析', '都', '會', '在', '王榮旭', '專頁', '上', '分享', '歡迎', '讀者', '免費', '加入', '立即', '免費', '加入', '王榮旭', '粉絲團', '可', '獲', '更多', '資訊', '分享', '本', '公司', '與', '所', '推介', '分析', '之', '個別', '有價', '證券', '無', '不當', '之', '財務', '利益', '關係', '以往', '之', '績效', '不', '保證', '未來', '獲利', '投資人', '應', '獨立', '判斷', '審慎', '評估', '並', '自', '負', '投資', '風險']"
