,Date,low_adj,high_adj,open_adj,close_adj,volume,marketValue,return,stock
0,2018-08-03,36.6078,36.8466,36.8374,36.6813,68668,389,-0.125,00744B
1,2018-08-06,36.6446,37.0027,36.6446,36.8741,31005,391,0.5257,00744B
2,2018-08-07,36.8466,36.8466,36.8466,36.8466,40,390,-0.0747,00744B
3,2018-08-08,36.819,36.9108,36.8466,36.819,33244,2195,-0.0748,00744B
4,2018-08-09,36.8649,36.9017,36.8649,36.9017,80,2200,0.2244,00744B
5,2018-08-10,36.7547,36.9017,36.9017,36.7639,1606,3573,-0.3732,00744B
6,2018-08-13,36.7731,36.9843,36.9843,36.7731,25609,3574,0.025,00744B
7,2018-08-14,36.7364,36.8374,36.7456,36.8374,1281,3580,0.1748,00744B
8,2018-08-15,36.7915,36.8741,36.8741,36.8007,883,3576,-0.0997,00744B
9,2018-08-16,36.7547,36.8374,36.7731,36.8374,120,3580,0.0998,00744B
10,2018-08-17,36.7731,36.7731,36.7731,36.7731,40,3574,-0.1745,00744B
11,2018-08-20,36.6997,36.7731,36.7272,36.7731,28878,3574,0.0,00744B
12,2018-08-21,36.6721,36.8098,36.6721,36.6997,12198,3566,-0.1998,00744B
13,2018-08-22,36.7272,36.8007,36.7272,36.7456,2201,3571,0.1251,00744B
14,2018-08-23,36.7823,36.8466,36.8466,36.7823,2444,3574,0.1,00744B
15,2018-08-24,36.7364,36.7364,36.7364,36.7364,40,5430,-0.1248,00744B
16,2018-08-27,36.7731,36.9292,36.8466,36.8741,15777,5692,0.3749,00744B
17,2018-08-28,36.7823,36.8557,36.7823,36.8557,120,5689,-0.0498,00744B
18,2018-08-29,36.7731,36.7731,36.7731,36.7731,40,5676,-0.2242,00744B
19,2018-08-30,36.7639,36.7639,36.7639,36.7639,40,5675,-0.025,00744B
20,2018-08-31,36.7547,36.8557,36.7547,36.8557,4292,5689,0.2498,00744B
21,2018-09-03,36.7456,36.8649,36.8098,36.7456,19683,7533,-0.299,00744B
22,2018-09-04,36.8007,36.8741,36.8007,36.8649,10148,7557,0.3248,00744B
23,2018-09-05,36.7731,36.819,36.7731,36.819,2565,7548,-0.1245,00744B
24,2018-09-06,36.8374,36.8649,36.8649,36.8374,842,7792,0.0499,00744B
25,2018-09-07,36.8557,36.8557,36.8557,36.8557,40,7796,0.0499,00744B
26,2018-09-10,36.7456,36.7456,36.7456,36.7456,40,7773,-0.299,00744B
27,2018-09-11,36.6813,36.7547,36.7547,36.6813,499579,8239,-0.1749,00744B
28,2018-09-12,36.5987,36.6537,36.6537,36.5987,13093,8220,-0.2253,00744B
29,2018-09-13,36.6813,36.8007,36.6813,36.7915,280,8264,0.5268,00744B
30,2018-09-14,36.7823,36.8466,36.8466,36.7823,80,8261,-0.025,00744B
31,2018-09-17,36.7088,36.7272,36.7272,36.7088,79,8245,-0.1997,00744B
32,2018-09-18,36.7364,36.7456,36.7456,36.7364,2040,8251,0.075,00744B
33,2018-09-19,36.7823,36.7823,36.7823,36.7823,40,8261,0.125,00744B
34,2018-09-20,36.8282,36.8282,36.8282,36.8282,80,8272,0.1248,00744B
35,2018-09-21,36.7272,36.8374,36.7272,36.8374,480000,8755,0.0249,00744B
36,2018-09-25,36.8374,36.8374,36.8374,36.8374,0,8755,0.0,00744B
37,2018-09-26,36.5895,36.6446,36.6446,36.5895,2032,8696,-0.673,00744B
38,2018-09-27,36.6354,36.6629,36.6629,36.6354,79,8707,0.1255,00744B
39,2018-09-28,36.4885,36.5527,36.4885,36.5436,119,8685,-0.2506,00744B
40,2018-10-01,36.6446,36.7456,36.6446,36.7088,199,8725,0.4523,00744B
41,2018-10-02,36.5803,36.819,36.5803,36.6537,320,8712,-0.1501,00744B
42,2018-10-03,36.6354,36.8098,36.7364,36.7456,2156,8733,0.2505,00744B
43,2018-10-04,36.8649,36.8649,36.8649,36.8649,40,8762,0.3248,00744B
44,2018-10-05,36.8833,36.9292,36.8833,36.9292,120,8777,0.1743,00744B
45,2018-10-08,36.7088,36.8466,36.7088,36.8466,2562,8757,-0.2238,00744B
46,2018-10-09,36.8282,36.8649,36.8282,36.8649,80,8762,0.0498,00744B
47,2018-10-11,36.8833,36.9751,36.9751,36.8833,48244,8766,0.0498,00744B
48,2018-10-12,36.8741,37.021,37.021,36.8833,642,8646,0.0,00744B
49,2018-10-15,36.92,36.92,36.92,36.92,40,8654,0.0996,00744B
50,2018-10-16,36.8925,36.8925,36.8925,36.8925,40,8648,-0.0746,00744B
51,2018-10-17,36.8741,36.8741,36.8741,36.8741,120310,8764,-0.0498,00744B
52,2018-10-18,36.9017,36.9384,36.9017,36.9384,80,8779,0.1743,00744B
53,2018-10-19,36.92,36.92,36.92,36.92,80,8775,-0.0497,00744B
54,2018-10-22,36.9384,36.9384,36.9384,36.9384,40,8779,0.0497,00744B
55,2018-10-23,36.8741,36.92,36.8741,36.92,180530,8956,-0.0497,00744B
56,2018-10-24,36.9567,36.9567,36.9567,36.9567,542740,9508,0.0995,00744B
57,2018-10-25,36.9567,37.0027,36.9567,36.9751,121395,9634,0.0497,00744B
58,2018-10-26,37.0027,37.0027,37.0027,37.0027,40,9641,0.0745,00744B
59,2018-10-29,37.1037,37.1037,37.1037,37.1037,40,9667,0.273,00744B
60,2018-10-30,37.021,37.021,37.021,37.021,40,9646,-0.2227,00744B
61,2018-10-31,37.0761,37.0761,37.0761,37.0761,40,9660,0.1488,00744B
62,2018-11-01,36.9935,36.9935,36.9935,36.9935,40,9638,-0.2229,00744B
63,2018-11-02,37.0577,37.1863,37.0853,37.1863,1130,9689,0.5212,00744B
64,2018-11-05,37.0302,37.1312,37.1312,37.0302,80,9648,-0.4198,00744B
65,2018-11-06,36.9108,37.0302,37.0302,36.9108,544342,10160,-0.3223,00744B
