,date,segmented
0,2017-02-15,"['新機', '加持', '華航', '歐洲線', '營運', '旺', '預計', '飛', '倫敦', '華航', '董事長', '何煖軒', '今日', '表示', '新機', '加入', '營運', '後', '歐洲', '載客率', '很', '不錯', '獲得', '不少', '歐洲', '旅客', '肯定', '甚至', '已', '引起', '歐洲', '當地', '的', '航空', '公司', '緊張', '而', '預計', '新', '推出', '倫敦', '航點', '正在', '洽談', '預計', '下半年', '可', '完成', '何煖軒', '說', '首航', '阿姆斯特丹', '時', '去程', '載客率', '百分百', '回程', '也', '高達', '很', '受', '歐洲客', '的', '肯定', '除了', '新', '航點', '何煖軒', '也', '指出', '華航', '去年', '起', '陸續', '與', '荷航德航法航日航', '達美', '航空', '等', '公司', '洽談', '共用班號', '並', '完成', '各', '種', '協定', '使', '華航', '今年', '會', '有', '更', '正面', '的', '發展', '新', '買', '的', '飛機', '已經', '不', '太', '夠', '用', '華航', '總經理', '謝世謙', '進一步', '說明', '華航', '正在', '和', '倫敦', '方', '討論', '到底', '要', '降落', '在', '哪', '個', '機場', '主要', '是', '因為', '最', '大', '的', '希斯洛', '機場', '起降', '時段', '已經', '非常', '滿', '不', '太', '容易', '排入', '但', '正在', '努力', '預計', '飛航', '倫敦', '時間點', '會', '落在', '第季', '另外', '謝世謙', '說', '去年', '買回', '台灣', '虎航', '所有', '股權', '後', '已', '成功', '在', '今年', '月', '轉虧', '為盈']"
1,2017-02-15,"['投信', '連續日', '賣', '超', '個股', '投信', '連續日', '賣', '超', '個', '股', '投信', '連續', '賣', '超日', '的', '股票', '友達群創', '彩晶', '富邦金', '南亞科', '投信', '連續', '賣', '超日', '的', '股票', '友達群創', '彩晶南亞科', '富邦金', '投信', '當日', '賣', '超', '的', '股票', '群創', '友達元大', '台灣', '南亞', '科凌巨']"
2,2017-02-15,"['投信', '連續日', '買', '超', '個股', '投信', '連續日', '買', '超', '個股', '投信', '連續', '買', '超日', '的', '股票', '華通中信金', '長榮京元', '電子', '萬海', '投信', '連續', '買', '超日', '的', '股票', '華通中信金', '長榮旺宏華新投信', '當日', '買超', '的', '股票', '華通', '旺宏', '長榮', '京元電子', '中鋼']"
3,2017-02-15,"['外資', '連續日', '賣', '超', '個', '股', '外資', '連續日', '賣', '超', '個', '股', '外資', '連續', '賣', '超日', '的', '股票', '友達', '中壽群', '創', '玉山金', '開發金', '外資', '連續', '賣', '超日', '的', '股票', '友達群', '創', '中壽玉山金華邦電', '外資', '連續', '賣', '超日', '的', '股票', '友達群', '中壽', '玉山金陽明', '外資', '連續', '賣', '超日', '的', '股票', '友達', '中壽', '玉山金中華電', '京城銀', '外資', '當日', '賣', '超', '的', '股票', '友達', '玉山金中壽', '京城銀', '元大台灣', '反']"
4,2017-02-15,"['外資', '連續日', '買', '超', '個', '股', '外資', '連續日', '買超', '個', '股', '外資', '連續', '買', '超日', '的', '股票', '鴻海', '中信金', '旺宏', '中鋼新光金', '外資', '連續', '買', '超日', '的', '股票', '鴻海', '中信金', '旺宏', '中鋼新光金', '外資', '連續', '買', '超日', '的', '股票', '鴻海', '中', '金', '中鋼', '旺宏新光金', '外資', '連續', '買', '超日', '的', '股票', '鴻海', '中信金', '中鋼新光金', '旺宏', '外資', '當日', '買超', '的', '股票', '鴻海', '中鋼新光金', '聯電', '兆豐金']"
5,2017-02-15,"['矽晶圓', '漲價', '強勢', '台', '勝科', '月', '賺', '逾', '上季', '五成', '獲利', '半導體', '矽', '晶圓', '供應商', '台勝科', '受', '惠', '市場', '需求', '夯', '產品', '報價', '調升', '近日', '股價', '表現', '強勢', '今日', '公布', '自', '結', '去年', '第季', '稅', '後', '純益', '億', '元', '季增', '每', '股', '純益元', '今年', '月', '稅', '後', '純益', '億', '元', '已', '達', '上季', '總', '獲利', '逾', '五成', '單月', '每', '股', '純益', '為', '元法人', '看好', '在', '市場', '需求', '續強', '下', '本', '季', '獲利', '可期', '據', '了解', '目前', '以', '吋', '晶圓', '供應', '最', '吃緊', '供應商', '今年', '開始', '調漲', '價格', '漲幅', '約', '在', '漲價', '帶動', '下', '相關', '矽', '晶圓廠', '營運', '明顯', '回升', '個股', '股價', '表現', '也', '相當', '亮眼', '包含', '環球', '晶崇越', '台勝科', '等', '廠商', '近日', '股價', '走勢', '都', '相當', '強勁', '台勝科', '由於', '股價', '漲幅', '劇烈', '應', '主管', '機關', '要求', '自主', '公告', '獲利', '去年', '第', '季', '稅', '後', '純益', '為', '億', '元', '季增', '年增', '每', '股', '純益元', '全', '年', '則', '表現', '平平', '稅', '後', '純益', '億', '元', '年', '減', '不過', '台勝科', '今年', '月', '業績', '明顯', '受到', '漲價', '帶動', '單月', '稅後', '純益', '億', '元', '一', '個', '月', '獲利', '便', '超過', '上', '季', '獲利', '一半', '以上', '單月', '每', '股', '純益', '為', '元']"
6,2017-02-15,"['神隆', '去年', '元新藥', '訂單', '增溫', '今年', '營運', '優於', '前年', '神隆', '今日', '舉行', '法說會', '總經理', '陳勇發', '表示', '今年', '因為', '新藥', '委外', '研發', '增溫', '營運', '表現', '可望', '優於', '前年', '明年', '成長', '幅度', '可望', '更', '大', '神隆', '自', '結合', '併年', '營收', '為', '億', '元', '合併', '稅', '後', '純益', '為', '億', '元', '每', '股', '純益元', '神隆', '表示', '年', '全球', '學名藥', '市場', '降價', '壓力', '大', '合併', '風潮', '後', '市場', '集中度', '提升', '競爭', '態勢', '越', '加', '嚴峻', '公司', '轉型', '成果', '逐漸', '發酵', '其', '營收', '較', '年', '小幅', '成長', '主要', '原因', '為', '學名藥', '用', '原料藥', '業績', '增加', '包括', '抗癌', '產品', '用於', '卵巢癌', '及', '乳癌', '的', '以及', '抗型', '肝炎', '用', '的', '原料藥', '及', '漸凍人', '的', '出貨量', '都', '出現', '放大', '推升', '相關', '營收', '倍增', '但', '新藥', '委託', '製造', '業務', '因', '客戶', '的', '抗', '憂鬱', '及', '減肥', '用藥', '銷售', '不佳', '造成', '營收', '銳減', '然', '在', '上述', '其他', '利多', '因素', '之下', '公司', '年', '的', '整體', '業績', '仍', '可', '維持', '成長', '至於', '整體', '毛利率', '則', '因', '產品', '組合', '及', '客戶', '組合', '改變', '其中', '以', '抗癌', '產品', '及', '部分', '高', '毛利', '新藥', '代工', '產品', '貢獻', '較', '高', '推升', '整體', '毛利率', '來到', '神隆', '表示', '將', '持續', '研發', '新', '產品', '及', '擴大', '產品線', '組合', '善用', '豐富', '的', '原料藥', '產品線', '發展', '成製劑', '產品', '優化', '每', '項', '產品', '的', '獲利', '能力', '積極', '切入', '學名藥', '製劑', '除了', '持續', '優化', '已', '量產', '的', '學名藥', '用', '原料藥', '鞏固', '原有', '市占率', '外', '也', '希望', '精確', '掌握', '製藥', '產業', '的', '市場', '趨勢', '積極', '切入', '新藥', '代客', '研發', '的', '市場', '選擇', '新', '作用', '機制', '的', '小分子', '抗癌', '標靶', '藥物', '佈局', '利基型', '針劑', '產品', '提供', '原料藥', '到', '針劑', '整合性', '的', '服務', '模式', '神隆', '產品', '仍', '以', '抗癌', '藥物', '為', '大宗', '去年', '度', '三', '大', '主要', '產品', '包括', '用於', '卵巢癌', '肺癌', '乳癌', '的', '用藥', '治療', '大腸', '直腸癌', '的', '及', '小', '細胞', '肺癌', '及', '乳癌', '的', '全球', '市佔率', '皆', '居於', '領先', '地位', '抗癌', '領域', '的', '深厚', '研發', '實力', '也', '顯現', '在', '藥證', '申請', '上', '目前', '全球', '共', '取得', '項', '藥物主', '檔案', '屬於', '美國', '的', '則', '有', '項', '其中', '有', '高達', '項', '為', '抗癌', '產品', '數量', '為', '全球', '獨立', '原料藥', '公司', '之', '冠神隆', '目前', '已', '開發', '近', '項', '供學名藥', '用', '之', '原料藥', '已', '上市', '有', '項', '其餘', '待', '專利', '到期', '後', '陸續', '上市', '年', '預計', '有', '項', '學名藥', '用', '原料', '藥項', '新藥', '用', '原料藥', '及', '項針', '劑', '學名藥', '於', '美歐', '市場', '上市', '包括', '用於', '抗癌', '藥物', '抗', '病毒', '藥物', '攝護腺', '肥大多', '尿症', '等', '適應症']"
7,2017-02-15,"['信義', '房屋', '推', '全民', '社造', '要', '從小', '培養', '愛家', '愛', '土地', '意識', '全民', '社造', '推動', '自', '年', '推動', '至今', '已', '邁入', '第', '個', '年頭', '信義', '房屋', '董事長', '周俊吉', '今天', '指出', '由', '過去', '在', '推動', '社區', '一', '家', '計畫', '的', '時候', '發現', '參與', '社區', '營造', '的', '年紀', '愈', '小', '對於', '社會', '的', '關心', '程度', '愈', '高', '參與', '社區', '營造', '的', '時間', '也', '愈', '久', '程度', '也', '就', '愈', '深', '周俊吉', '指出', '信義', '房屋', '在', '第二', '個', '十', '年', '的', '全民', '社造', '行動', '計畫', '內', '開始', '對於', '參與', '的', '組別', '進行', '調整', '另', '一方面', '也', '主動', '的', '再', '跨出去', '與', '政府', '部門', '一同', '合作', '陸續', '的', '增加', '了', '大專', '青年組', '與', '今', '年度', '新', '增加', '的', '國小', '師生組', '其實', '這樣', '做', '的', '目的', '就', '是', '希望', '可以', '共同', '創造', '美好', '的', '社區', '參與', '經驗', '培養', '下一代', '愛家鄉', '愛', '土地', '的', '意識', '也', '讓', '社區', '可以', '穩定', '的', '維持', '社造', '工作', '的', '人力', '信義', '房屋', '也', '從', '長期', '推動', '的', '經驗', '中', '發現', '社區', '營造', '要', '能', '永續', '推動', '人才', '的', '培力', '與', '募集', '是', '重要', '關鍵', '年', '全民', '社造', '行動', '計畫', '新增', '國小', '師生組', '則', '是', '鼓勵', '共同', '創造', '美好', '社區', '經驗', '為', '出發', '把', '社區', '當作', '是', '最好', '的', '鄉土', '教室', '邀請', '學校', '家庭', '與', '社區', '的', '參與', '期待', '培養', '孩子', '們', '從小', '就', '有', '愛', '家', '愛', '土地', '的', '意識', '成為', '未來', '延續', '社區', '營造', '最', '有力', '的', '生力軍', '信義', '房屋', '指出', '全民', '社造', '不只', '關注', '社區', '營造', '更', '希望', '促成', '社會', '改造', '以', '家', '為', '原點', '社區', '為', '橋樑', '號召', '社會', '大眾', '參與', '公共', '事務', '提出', '創新', '提案', '為', '台灣', '重塑', '全新', '生命力', '與', '永續', '發展', '利基信義', '房屋', '歡迎', '全', '台灣', '對', '公眾', '事務', '具有', '熱忱', '的', '個人', '學生', '社團', '民間', '團體', '組織', '踴躍', '報名', '築夢', '個人組', '最', '高', '贊助', '金額', '萬', '元', '幸福', '社區組', '最', '高', '贊助', '萬', '元', '大專', '青年組', '最', '高', '贊助', '萬', '元', '國小', '師生組', '最', '高', '贊助', '萬', '元', '全民', '社造', '行動', '計畫', '獎助辦法', '自', '即日', '起', '到', '月日', '接受', '關心', '社區', '的', '民眾', '報名', '決選', '結果', '將', '在', '月日', '正式', '對', '外', '公布']"
8,2017-02-15,"['遠傳法', '說', '會', '新', '推金', '好運', '資費', '今年', '頻譜', '競標', '不', '缺席', '遠傳', '今日', '宣布', '推出', '金', '好運', '方案', '月付元', '起', '享有', '上網', '吃到', '飽', '優惠', '之外', '再', '結合', '七', '大', '行動', '影音', '娛樂', '服務', '遠傳', '指出', '新', '方案', '推出', '將', '提供', '消費者', '更', '多元化', '的', '資費', '選擇', '該', '公司', '將', '持續', '優化', '網路', '品質', '提供', '用戶', '最', '穩定', '快速', '涵蓋率', '佳', '的', '網路', '服務', '年底', '頻譜', '競標', '也', '將', '積極', '參與', '電信', '三雄', '目前', '對', '元', '有', '找', '吃到', '飽', '資費', '是否', '在', '月', '底', '退場', '都', '以', '視', '市場', '情況', '決定', '回應', '並', '緊盯', '對手', '動態', '中華電', '先前', '推出', '大七喜', '方案', '遠傳', '今日', '也', '推出', '金', '好運', '方案', '在', '法說會', '上', '成為', '法人', '關切', '的', '重點', '遠傳', '強調', '新', '推出', '金', '好運', '方案', '將', '提供', '消費者', '更', '多元化', '的', '資費', '選擇', '遠傳', '表示', '目前', '政府', '還', '在', '研擬', '今年', '底', '的', '競標', '機制', '基於', '持續', '優化', '網路', '品質', '提供', '用戶', '最', '穩定', '快速', '涵蓋', '率', '佳', '的', '網路', '服務', '的', '考量', '將', '會', '參與', '年底', '的', '頻譜', '競標', '針對', '今年', '預估', '電信', '服務', '收入', '微幅', '下降', '一事', '遠傳', '指出', '主要', '是', '受', '語音', '收入', '下降', '及', '政府', '持續', '調降', '行動', '接續費', '影響', '隨著', '行動', '數據', '的', '逐漸', '普及', '語音', '收入', '下降', '是', '難以', '避免', '的', '全球', '趨勢', '遠傳', '希望', '能', '提供', '更', '創', '新', '多元', '的', '數位', '服務', '增加', '新', '收入', '期望', '可以', '彌補', '下降', '的', '部份', '遠傳', '表示', '預估', '今年', '非', '服務', '收入', '成長', '主要', '來自於', '手機', '銷售', '及', '行動', '商務', '收入', '增加', '暨', '帶來', '的', '設備', '收入', '增加', '未來', '將', '持續', '布局', '數位', '匯流', '發展', '透過', '合作', '方式', '與', '所有', '內容', '頻道', '業者', '有線', '電視', '業者', '業者', '及', '相關', '上', '下游', '產業鏈', '深化', '夥伴', '關係', '以', '最', '先進', '的', '技術', '全力', '推動', '數位', '服務', '及', '智慧', '家庭', '業務', '根據', '財團法人台灣網路資訊中心', '日前', '公布', '年', '台灣', '無線', '網路', '使用', '調查', '結果', '國人', '使用', '行動', '上網', '比例', '高達', '較', '年', '的', '增加', '個百分點', '人數', '增加', '萬', '人', '顯示', '使用', '行動', '網路', '呈現', '持續', '上升', '趨勢', '遠傳', '最', '新金', '好運', '方案', '月付元', '前', '個', '月', '上網', '吃到', '飽', '第', '個', '月', '起', '則', '享有', '上網', '流量', '網', '內', '前', '分鐘', '免費', '講', '除', '上網', '優惠', '外', '再', '結合', '七', '大', '行動', '影音', '娛樂', '服務', '且', '搭配', '多', '款', '熱銷', '手機', '及', '平板', '只要', '元', '起']"
9,2017-02-15,"['力旺', '大', '咬', '指紋', '辨識', '晶片', '商機', '營運展', '望', '樂觀', '力旺', '今日', '召開', '線', '上', '法說會', '該', '公司', '去年', '營收', '獲利', '同創', '新高', '每', '股', '純益元', '展望', '今年', '董事長', '徐清祥', '表示', '指紋', '辨識', '與', '晶片', '可望', '是', '成長', '主力', '對', '未來', '營運', '有', '信心', '力旺', '去年', '在', '授權金', '與', '權利金', '成長', '帶動', '下', '營收', '達', '億', '元', '年', '增創', '歷史', '新高', '稅', '後', '純益', '億', '元', '年增', '同寫', '新猷', '每', '股', '純益', '為', '元', '徐清祥', '指出', '對', '未來', '營運', '有', '信心', '預期', '授權金', '收入', '將', '持續', '成長', '權利金', '也', '將', '有', '不錯', '的', '成長', '動能', '產品面', '方面', '徐清祥', '指出', '美國', '電源', '管理', '晶片', '新增', '快', '充', '與', '無線', '充電', '產品', '外', '有助', '今年', '電源', '管理', '晶片', '權利金', '成長', '另外', '指紋', '辨識', '權利金', '成長', '力道', '也', '相當', '強勁', '今年', '月', '指紋', '辨識', '權利金', '營收', '比重', '已', '從', '去年', '的', '躍升', '至', '徐清祥', '表示', '整合', '驅動', '與', '觸控', '的', '晶片', '還', '有機', '上盒', '數位', '電視', '影像', '感測器', '與', '安全', '監控', '產品', '也', '將', '支撐', '力旺', '未來', '幾年', '營收', '成長']"
