,date,segmented
0,2018-02-15,"['狗', '年產業', '景氣展', '望', '族群', '雞', '年末', '表現', '中氣', '十足', '狗', '年加馬力', '衝刺', '台股', '族群', '雞', '年末', '氣勢', '如', '虹月', '營收', '從', '設備業', '上游', '原物料', '到', '全', '製程廠', '皆', '有', '指標性', '業者', '單月', '營收', '創', '新高', '對於', '即將', '到來', '的', '狗', '年', '景氣', '業者', '普遍', '看', '旺', '在', '製造', '智慧化', '與', '自動化', '需求', '帶動', '下', '各', '廠', '投資', '擴廠', '腳步', '也', '將', '持續', '加大', '從', '族群', '月', '營收', '來', '看', '設備業', '牧德', '與', '川寶', '上游', '原', '物料廠', '聯茂台燿', '及', '全', '製程廠', '健鼎', '博智', '競國', '等', '單月', '營收', '都', '改寫', '歷史', '新高', '隨', '著', '廠', '訂單', '能見度', '提高', '各', '廠', '也', '加速', '擴廠', '並', '對', '原有', '設備', '進行', '更新', '同時', '加速', '自動', '化', '製造', '提升', '生產', '效率', '一', '環接', '一環', '將', '推升', '良性', '循環', '帶動', '產業', '高速', '成長', '健鼎', '月', '營收', '達', '億', '元', '創', '歷史', '新高', '優於', '法人', '預期', '也', '是', '連', '半', '年', '站', '在', '億', '元', '以上', '主要', '在', '新產能', '開出', '對', '營運', '帶來', '挹注', '加上', '出貨', '穩定', '成長', '的', '汽車板', '目前', '汽車板', '占', '健鼎', '營收', '比重', '已', '達成', '法人', '估', '汽車板', '占', '健鼎', '的', '營收', '比重', '將', '再', '挺', '升到', '以上', '健鼎', '生產', '應用', '端', '主要', '是', '記憶體', '模組', '硬碟', '筆記型', '電腦', '光電板', '手機', '及', '伺服器', '汽車板', '等', '為主', '也', '是', '小', '米', '手機板', '供應商', '健鼎', '主管', '指出', '該', '公司', '今年', '最', '看好', '產品', '應用', '在', '汽車', '與', '汽車', '聯網', '相關', '健鼎', '湖北', '已', '在', '去年', '底', '將', '仙桃廠', '總產能', '增至', '每', '月', '萬', '平方呎', '整體', '健鼎', '產能', '已', '達', '每', '月', '萬', '平方', '呎', '湖北', '仙桃廠', '預計', '今年', '還', '要', '再', '投資', '億', '元', '擴充', '的', '新', '產能', '預計', '年', '再', '增加', '每', '月', '萬', '呎', '的', '新', '產能', '至於', '上游', '原物料業', '則', '在', '去年', '底', '起', '醞釀', '一', '波', '漲價風', '今年', '第季', '漲價', '成功', '聯茂', '台燿', '業績', '因此', '走揚', '富喬', '則', '在', '電子級', '玻纖布', '市場', '仍', '存有', '供', '需', '缺口', '加速', '美族', '市場', '需求', '在', '台', '設置', '台織布機廠', '春節', '將', '不', '休假', '加速', '趕工', '生產', '最', '快', '大陸廠', '於', '第季', '底', '開出', '台', '的', '新', '織布機', '產能', '也', '將', '帶動', '今年', '業績', '的', '重要', '動能', '雖然', '蘋果', '新機', '銷售', '狀況', '受', '市場', '質疑', '中國大陸', '手機', '庫存', '居', '高', '不', '下使', '手機板', '需求', '上揚', '走勢', '暫時', '受阻', '但', '由於', '除外', '有', '可能', '非', '蘋', '陣營', '也', '將', '開始', '採用', '類', '載板', '產品', '也', '將', '使', '華通', '燿華', '等', '具', '類', '載板', '生產', '能力', '的', '廠商', '受到', '法人', '看好', '其', '成長性', '而', '燿華', '另', '在', '本身', '如', '汽車', '雷達', '等', '高速', '高頻', '汽車板', '也', '取得', '高市', '占率', '預期', '也', '將', '是', '狗', '年', '另', '一', '個', '重要', '等', '成長', '動能']"
1,2018-02-15,"['狗年', '產業', '景氣', '展望', '全', '螢幕', '智慧', '手機', '成', '王道', '催生', '今年', '市場', '新', '機會', '研究', '機構', '認為', '全', '螢幕', '手機', '雙', '鏡頭', '將', '成', '今年', '手機', '主流', '規格', '工研院', '產業', '經濟', '與', '趨勢', '研究中心', '也', '指出', '今年', '將', '是', '全', '螢幕', '智慧', '手機', '時代', '因', '外觀', '設計', '改變', '連帶', '使', '零組件', '也', '必需', '重新', '設計', '將', '有助', '產生', '新', '的', '市場', '機會', '強調', '在', '這', '波', '全', '面', '屏', '商機中', '台灣', '在', '顯示', '模組', '感測', '模組', '等', '都', '已', '具有', '堅實', '的', '基礎', '可', '藉', '此', '機會', '積極', '掌握', '商機', '工研院', '表示', '全', '螢幕', '手機', '在', '今年', '將', '全面', '從', '高階', '擴散', '至', '中階', '智慧', '手機', '為', '騰出', '更多', '的', '空間', '給', '螢幕', '原先', '互相', '獨立', '且', '各自', '主導', '的', '產業', '將', '被迫', '進行', '某', '種', '程度', '的', '整合', '例如', '指紋', '辨識', '嵌入', '至', '面板', '模組', '中', '甚至', '有', '機會', '由', '目前', '持續', '發展', '的', '進一步', '發展', '至', '整合', '至', '面板', '製程', '當中', '認為', '對', '其他', '零組件', '極', '小化', '的', '要求', '則', '將', '提高', '生產', '難度', '且', '進一步', '墊高', '成本', '因', '外觀', '設計', '改變', '也', '將', '使', '零組件', '需', '重新', '設計', '不論', '是', '生產', '工藝', '精進', '或是', '新', '樣貌', '零組件', '都', '有助', '產生', '新', '市場', '機會', '也', '讓', '零組件', '市場', '的', '價格', '及', '供需', '呈現', '更', '良性', '的', '互動', '分析師', '呂珮如', '表示', '預估', '今年', '全球', '手機', '出貨', '約', '億', '支', '年增', '其中', '智慧', '手機', '約', '億', '支', '年增', '調查', '顯示', '去年', '全球', '智慧', '手機', '生產', '總數', '達', '億', '支', '年增', '預估', '今年', '全球', '智慧', '手機', '生產', '總數', '億', '支', '年增率', '收斂', '到', '指出', '去年', '中國', '手機', '品牌', '延續', '年', '強勢', '成長', '力道', '帶動', '全球', '智慧', '手機', '生產', '總數', '年增', '今年', '因', '既有', '智慧型', '手機', '市場', '需求', '動能', '弱化', '下游', '手機', '品牌商', '銷售', '成本', '壓力', '受到', '上游', '零組件', '價格', '不斷', '攀升', '的', '影響', '預估', '今年', '全球', '智慧', '手機', '生產', '總數', '年增率', '收斂', '至', '為', '近年', '來', '低點', '表示', '今年', '智慧', '手機', '的', '發展', '將', '持續', '以', '提升', '使用者', '感受', '為主', '包含', '全', '螢幕', '雙', '鏡頭', '前', '鏡頭', '搭載', '廣角', '鏡頭', '導入', '人工', '智慧', '的', '應用', '等', '在', '生物', '辨識', '方面', '受限', '當前', '技術', '門檻', '除', '將', '繼續', '採用', '人臉', '辨識', '外', '其餘', '各', '大', '智慧', '手機', '在', '上半年', '都', '將', '維持', '傳統', '電容式', '指紋', '辨識', '為主', '預估', '搭載', '螢幕', '下', '指紋', '辨識', '或是', '的', '手機', '要', '到', '下半年', '才', '較', '具備', '大規', '模', '量產', '的', '能力', '呂珮如', '強調', '今年', '在', '智慧', '手機', '潮流', '技術', '趨勢', '上', '包括', '全', '螢幕', '雙', '鏡頭', '指紋', '辨識', '無線', '充電', '等', '對', '台廠', '相關', '供應鏈', '來', '說', '具有', '正面', '效益', '呂珮如', '認為', '中國', '手機', '品牌', '崛起', '包括', '華', '為', '小米', '等', '手機', '廠', '都', '朝向', '中高階', '市場', '移動', '中國', '手機廠', '與', '台灣', '供應鏈', '關係', '緊密', '手機', '也', '導入', '更', '多', '的', '主流', '趨勢', '技術', '對', '台廠', '供應鏈', '是', '正面', '效應', '至於', '台灣', '手機廠', '在', '技術', '及', '品質', '創新', '上', '仍', '具有', '優勢', '必須', '靠', '技術', '及', '行銷', '拉高', '出貨', '宏達電', '出售', '部分', '手機', '代工', '團隊', '給', '後', '董事長', '王雪紅', '一再', '強調', '不會', '放棄', '手機', '新', '旗艦機', '也', '在', '準備', '中', '日前', '宏達電', '宣布', '與', '完成', '億', '美元', '合作', '第', '季', '將', '有', '逾', '億', '元', '的', '業外', '收益', '挹注', '王雪紅', '率隊', '親征', '市場', '傳出', '將', '可望', '發表', '中階', '手機', '但', '旗艦機', '則', '將', '另名', '擇期', '發表']"
2,2018-02-15,"['狗年', '產業', '景氣', '展望', '商機', '到', '網通廠', '大', '啃', '周邊', '設備', '訂單', '隨著', '規範', '可望', '在', '今年', '塵埃', '落定', '相關', '周邊', '網通', '設備廠', '早已', '躍躍', '欲', '試', '法人', '指出', '包括', '小型', '基地', '台廠', '中磊資料中心', '交換器廠', '智邦', '及', '天線廠', '譁裕', '鴻海', '旗下', '的', '建漢台揚亞太電', '及', '台通', '等', '都', '可望', '吃到', '相關', '訂單', '鴻海', '董事長', '郭台銘', '指出', '今年', '將', '是', '標準', '制定', '元年', '市場', '需求', '將', '在', '年', '爆發', '郭台銘', '直接', '為', '今年', '網通', '產業', '畫下', '一', '個', '晴朗', '無雲', '的', '產業', '畫面', '他', '也', '透露', '鴻海', '在', '專利', '可', '排到', '全球', '前名', '將', '是', '未來', '結合', '應用', '發展', '的', '重要', '基石', '對於', '鴻海集團', '在', '網通', '的', '布局', '法人', '則', '看好', '鴻海', '旗下', '包括', '建漢台揚', '亞太電', '及', '台通', '將', '是', '主要', '受', '惠廠', '智邦', '董事長', '李炎松', '表示', '對', '資料中心', '也', '有', '幫助', '整體', '要', '看', '客戶', '網路', '架構', '如何', '來', '適應', '客戶', '需求', '李炎松', '表示', '公司', '近', '幾年', '表現', '主要', '重點', '還是', '在', '資料中心', '交換器', '目前', '智邦', '主要', '營收', '仍', '以', '最', '高', '比重', '約', '多', '資料中心', '約', '上下', '李炎松', '表示', '因為', '資料中心', '有', '了', '好', '的', '基礎', '與', '形象', '去年', '也', '帶動', '成長', '整體', '來', '看', '因為', '本身', '的', '核心', '技術', '帶動', '其他', '產品', '成長', '中磊', '總經理', '王煒', '表示', '中磊', '年來', '的', '基調', '就', '是', '不', '做', '標準', '不', '確定', '的', '領域', '只要', '產品', '規範', '底定', '就', '會', '大量', '投入', '小型', '基地台', '在', '出現', '大量', '需求', '波長', '更', '短', '穿透力', '更', '弱', '因此', '對於', '小型', '基地台', '的', '需求', '只', '會', '增加', '而', '不會', '減少', '中磊', '董事長', '王伯元', '表示', '今年', '展望', '也', '樂觀', '包括', '小', '基站', '等', '都', '會', '有', '不錯', '的', '表現', '明泰', '董事長', '李中旺', '表示', '今年', '是', '新一代', '行動', '通信', '元年', '不論', '是', '車聯網', '智慧', '城市', '智慧', '家庭', '或是', '工業', '都', '需要', '的', '技術', '譁裕', '表示', '基地', '台', '天線', '是', '一', '個', '對', '技術', '及', '品質', '要求', '非常', '嚴格', '的', '產業', '隨著', '在', '東北亞東南亞', '及', '台灣', '等', '地', '都', '相繼', '交出', '成績單', '在', '基地', '台', '天線', '市場', '已', '站穩', '腳步', '譁裕', '正', '積極', '開發', '多', '波', '束天線', '及', '巨量', '天線', '技術', '以', '因應', '的', '技術', '發展', '趨勢', '所', '需', '銜接', '未來', '的', '巨大', '商機']"
3,2018-02-15,"['狗年', '產業', '景氣', '展望', '經濟', '動能', '強', '且', '供需', '結構', '佳', '塑化', '產業', '景氣', '持穩向', '上', '今年', '可望', '為', '石化', '產業', '連續', '第', '年', '榮景年', '隨著', '國際', '經濟', '動能', '強勁', '加上', '維持', '減產', '力道', '及', '報價', '走堅', '供需', '趨緊', '等', '因素', '環環相', '扣', '塑化', '產業', '仍', '將', '處於', '獲利', '上升', '循環景氣動', '能料', '將', '持穩向上', '國際', '貨幣', '基金', '組織', '與', '世界銀行', '等', '組織', '均', '樂觀', '看待', '今年', '全球', '經濟', '動能', '上調', '經濟', '成長率', '預估', '加上', '全球', '經濟', '景氣', '展望', '樂觀', '可望', '帶動', '原', '物料', '需求', '台塑', '與', '南亞', '均', '認為', '全球', '對', '原', '物料', '產品', '需求', '增加', '有助', '支撐', '石化', '產品', '價格', '台化', '則', '認為', '在', '中國', '脫貧', '與', '全面', '小康', '政策', '帶動', '下', '塑料', '產品', '都', '將', '因此', '受惠', '除', '全球', '經濟', '展望', '樂觀', '外', '台塑', '指出', '美國', '經濟', '穩健', '復甦', '當地', '營建', '與', '消費', '塑料', '產品', '需求', '將', '明顯', '增加', '降低', '出口量', '有利', '支撐', '亞洲', '石化', '產品', '價格', '加上', '今年', '月', '至', '月亞洲', '將', '有', '家', '輕油', '裂解廠', '歲修', '亞洲', '乙烯', '供給', '可能', '吃緊', '進而', '推升', '石化', '產品', '價格', '從', '台塑', '本身', '營運', '來', '看', '台塑', '表示', '本', '季', '營收', '可能', '較', '去年', '第季', '稍', '減', '不過', '月', '農曆', '春節', '交貨', '天數', '減少', '應', '交', '而', '未', '交單', '將', '於', '月', '出貨', '月', '營收', '將', '高於', '月', '與', '月', '加上', '農曆', '春節', '假期', '過後', '下游', '客戶', '回補', '庫存', '也', '適逢', '進入', '石化', '產品', '旺季', '市場', '行情', '若', '獲', '推升', '本', '季', '營收', '就', '可望', '與', '去年', '第季', '相當', '甚至', '略為', '成長', '從', '總體', '經濟', '來', '看', '南亞', '表示', '全球', '機構', '普遍', '認為', '今年', '景氣', '可望', '延續', '成長', '動能', '而', '中國', '市場', '部分', '工業', '生產', '與', '市場', '需求', '穩定', '企業', '獲利', '增加', '雖', '在', '其', '政府', '嚴格', '執行', '環境', '致力', '與', '公安', '生產', '措施', '加上', '中美', '貿易', '摩擦', '可能', '對', '其', '經濟', '成長', '造成', '相當', '程度', '的', '影響', '但', '仍', '有', '待', '觀察', '台灣', '經濟', '近期', '可能', '受', '中美', '貿易', '衝突', '影', '響應', '審慎', '因應', '至於', '南亞', '本身', '預估', '本', '季', '營收', '將', '與', '去年', '第季', '持平', '或', '略', '減', '其中', '化工', '產品', '受到', '農曆', '春節', '假期', '工作', '天數', '減少', '因素', '影響', '下游', '加工廠', '將', '會', '停工', '而', '電子', '材料', '產品', '則', '因', '下游', '需求', '強勁', '將', '持續', '生產', '以', '因應', '客戶', '需求', '從', '中國', '市場', '需求', '面', '來', '看', '台化', '指出', '中國', '去年', '包括', '電', '冰箱', '空調機', '洗衣機', '與', '彩色', '電視機', '等', '家電', '銷售', '都', '較', '年', '增加', '其中', '電冰箱', '與', '空調機', '分別', '年', '增與', '與', '中國', '脫貧', '與', '全面', '小康', '的', '政策', '有關', '塑料', '產品', '都', '可望', '因此', '受惠', '預估', '在', '中國', '家電', '需求', '增加', '與', '環保', '稽查', '淘汰', '不符', '資格', '產能', '的', '影響', '下', '今年', '營運展', '望', '樂觀', '至於', '台化', '營運', '台化', '表示', '月', '訂單', '表現', '仍', '須', '視', '油價', '狀況', '若', '油價', '大幅', '下跌', '市場', '失去', '信心', '後', '農曆年節', '後', '訂單', '需求', '可能', '較為', '保守', '但', '若', '油價', '持穩', '或', '上揚', '在', '需求', '暢旺', '且', '庫存', '偏低', '下月', '營收', '表現', '可期', '預估', '本季', '營收', '將', '較', '去年', '第季', '稍', '減', '且', '若', '今年', '油價', '沒有', '太', '大', '變動', '將', '會', '是', '平穩', '的', '一', '年', '原油', '價格', '為', '塑化', '產業', '最', '重要', '的', '觀察', '指標', '近期', '原油', '價格', '已', '來到', '近年', '的', '高檔', '水位台', '塑化', '預估', '在', '國家', '提前', '達到', '減產', '目標', '且', '減產', '達成率', '達', '加上', '經濟', '成長率', '預估值', '上調', '等', '因素', '帶動', '下', '預估', '今年', '布侖特', '原油', '約', '在', '每', '桶', '美元', '左右', '維持', '相對', '高檔', '整理', '區間', '從', '產品', '報價', '來', '看', '台塑', '認為', '本', '季', '在', '印度', '公共', '工程', '支出', '大幅', '增加', '推升', '對管', '等', '建材', '需求', '加上', '中國', '出口量', '減少', '以及', '亞洲', '同業', '集中', '於', '至', '月歲', '修', '行情', '看漲', '其他', '台塑', '本季', '看好', '的', '產品', '包括', '液鹼', '與', '等']"
4,2018-02-15,"['狗', '年產業', '景氣', '展望', '觀光業', '兩', '大', '利空', '雜音', '餐飲股', '脫穎而出', '進入', '年', '後', '隨著', '升值', '有助', '國人', '出國', '旅遊', '購買力', '一般', '認為', '恐', '將', '壓縮', '國旅', '需求', '加上', '來', '台', '旅客', '增幅', '創', '近年', '新', '低', '對', '國內', '觀光業者', '而言', '並', '不', '是', '太', '好', '消息', '法人', '認為', '餐飲股', '或許', '相對', '有', '表現', '空間', '在', '外食', '市場', '持續', '成長', '助威', '下', '多數', '連鎖', '餐飲', '集團', '業績', '穩定', '成長', '中', '包括', '漢來', '美食', '美食', '雅茗瓦城', '和', '六角', '去年', '營收', '均', '連年', '創', '新高', '今年', '也', '已', '持續', '提出', '展店', '計畫', '後市', '可', '樂觀', '看待', '餐飲', '股王', '美食', '除', '在', '中國', '與', '台灣', '市場', '穩定', '成長', '美國', '也', '加速', '展店', '腳步', '美食', '指出', '美國', '是', '成長', '最', '快', '的', '市場', '至今', '在', '美', '總', '店數', '已', '達', '家', '今年', '並', '不', '停', '歇隨', '著', '新', '中央', '廚房', '加入', '目標', '再', '增加', '家店', '雅茗', '則', '是', '積極', '深化', '中國', '市場', '布局', '瞄準', '外送', '餐食', '的', '龐大', '商機', '將', '擴大', '與', '適合', '搭配', '茶飲', '的', '小吃', '共同', '行銷', '來', '做', '大', '外送', '市場', '以', '推升', '既有', '店', '的', '營收', '成長', '雅茗', '今年', '無意外', '的', '話', '將', '創', '千店', '里', '程碑', '其中', '主力', '品牌', '快樂', '檸檬', '預計', '全球', '共要', '展店', '超過', '家', '茶閣里', '的', '貓眼石', '預計', '開出', '家', '去年', '底', '開出', '的', '新', '品牌', '喝', '嘛', '也', '預計', '要', '快速', '開出', '家', '而', '六角', '今年', '起', '併入', '中國', '杭州', '瑞里', '餐飲', '旗下', '兩', '大', '主力', '茶飲', '品牌', '黑瀧堂', '和', '果麥', '搶進', '中國', '連鎖', '手搖', '茶飲', '市場', '目標', '至', '年底', '二', '大', '品牌', '總', '店數', '將', '由', '目前', '的', '餘', '家', '增至', '家', '而', '主力', '品牌', '日出', '茶太', '也', '將', '持續', '在', '全球', '授權', '布局', '預期', '總', '店數', '將', '衝上', '家', '不過', '在', '展店', '的', '效益', '帶動', '下', '餐飲股', '雖', '維持', '成長', '態勢', '仍', '須', '留意', '直', '營店', '費用', '的', '增加', '狀況']"
5,2018-02-15,"['遊', '樂園', '走', '春', '去', '一', '張', '表', '搞懂', '北中南', '樂園', '優惠', '今年', '春節', '僅有', '六', '天', '許多', '人', '選擇', '留在', '國內', '過年', '各', '大', '主題', '樂園', '趁勢', '推出', '優惠', '活動', '吸引', '民眾', '前往', '走春', '樂園', '除了', '推出', '狗年', '春節', '特惠', '專案', '外', '透過', '樂園', '聯名卡', '電子', '票證', '悠遊卡', '愛金卡', '一', '卡通', '等', '也', '能', '享有', '購票', '優惠', '消費者', '可', '多方', '比較', '不僅', '闔家', '玩', '得', '開心', '娛樂', '開銷', '也', '能', '省', '很', '大', '金融', '比較', '網', '表示', '全', '台', '共有', '家', '主題', '樂園', '祭出', '的', '優惠', '特色', '一', '籮筐', '包含', '生肖屬', '狗', '遊客', '買', '一', '送', '一', '歲', '以下', '兒童', '免費', '第二', '人', '折', '等', '等', '北部', '地區', '的', '六福村', '全', '年年', '遊園', '人次', '多', '達', '萬', '人', '為', '台灣', '唯一', '開放式', '野生', '動物', '園園', '內', '多', '達', '種', '數量', '逾', '千', '頭', '的', '動物', '加上', '多', '座', '刺激', '的', '遊樂', '設施', '吸引', '不少', '人', '參觀', '遊玩', '即日', '起', '到', '月日', '民眾', '身', '著', '紅色', '紫色', '黃色', '衣服', '就', '享', '優惠', '價元', '下午點', '後', '才', '入園', '再', '折元', '只要', '元', '在', '網', '上', '也', '可', '選購', '甜蜜', '情侶', '套票元', '須', '現場', '親吻', '秒', '才', '能', '取票', '兩', '大', '一', '小', '家庭票', '只要', '元', '另外', '刷', '中信六福', '生活', '美學', '聯名卡', '全年', '享', '全', '票折', '優惠', '限購', '次生日', '當月', '還', '能', '免費', '入園', '次', '野柳', '海洋', '世界', '除夕', '到', '初五生', '肖屬', '狗', '的', '民眾', '門票', '享有', '買', '一', '送', '一', '的', '優惠', '可', '與', '親朋友', '好友', '一同', '入場', '觀賞', '海豚', '海獅', '的', '表演', '以及', '在', '全', '長', '多', '公尺', '的', '海洋', '生物', '展示館', '盡', '覽', '多', '種', '的', '海洋', '魚類', '是', '寓教', '於', '樂', '的', '好', '選擇', '如果', '想到', '森林', '呼吸', '芬多', '精春節', '期間', '恰', '好', '也', '是', '烏來山', '櫻花', '盛開', '的', '季節', '雲仙樂園', '到', '月', '底', '前', '推出', '春櫻', '一', '日', '悠遊券', '包含', '纜車', '櫻花餐', '以及', '活動', '三', '選', '一', '射箭漆彈', '划船', '每', '人', '只要', '元', '小人國', '主題', '樂園', '與', '鄰近', '郭元益', '糕餅', '博物館', '合作', '只要', '購買', '小人國', '門票', '就', '可', '免費', '參觀', '郭元益', '糕餅', '博物館', '如果', '先', '購', '票', '進入', '郭元益', '糕餅', '博物館', '則', '可', '享', '小人', '國門票', '特價', '元原', '價元', '擁有', '全', '台', '首創', '坪', '室', '內', '滑雪場', '的', '小叮噹', '科學', '主題', '樂園', '春節', '期間', '由', '原本', '票', '價元', '優待', '為', '元', '到', '月', '日前', '當天', '壽星', '免費', '讓', '家長', '與', '小孩', '一同', '玩', '雪', '另外', '春節', '期間', '也', '推出', '號稱', '全', '國', '第一', '大', '的', '真人', '夾', '娃娃機', '以', '酷炫', '噱頭', '吸引', '遊客', '中部', '地區', '的', '麗寶', '樂園', '自', '初', '一', '到', '初', '五', '歲', '以下', '小孩', '免費', '進場', '需', '搭配', '一', '名', '購買', '元', '的', '成人', '入場', '持有', '玉山', '麗寶', '聯名卡', '的', '卡友', '票價', '享折', '優待', '折扣', '後', '為', '元', '以', '悠遊卡', '購票', '享元', '優惠', '麗寶', '也', '可', '免費', '進場', '逛街', '單筆', '消費', '滿元', '換', '抽獎券', '獎項', '包含', '奧迪', '等', '多', '種', '獎項', '劍湖山', '世界', '現在', '只要', '持', '悠遊卡', '結帳', '兩', '人', '只要', '元', '或是', '愛', '金卡', '嗶卡', '兩', '人', '套票', '為', '元', '相較', '優惠', '價元', '還要', '划算', '南部', '地區', '的', '同樣', '以為', '主', '打到', '月底', '前', '於', '官網', '購票', '享', '三', '人', '套票', '折', '優惠價', '為', '元', '再', '贈送', '春節', '筆記', '本本', '以', '新光義大', '聯名卡', '美國', '運通卡', '購票', '享', '全', '年', '折', '優惠', '大森林', '樂園', '位於', '屏東', '潮州', '初', '一', '到', '初', '五', '歲', '以下', '小孩', '免費', '至於', '成人', '票價', '也', '祭出', '新春', '優惠', '價元', '再', '送', '元', '消費券', '大', '森林', '樂園', '今年', '首', '次', '結合', '屏東', '農', '往', '直前', '發展', '協會', '推出', '儂情', '好', '旺', '屏東', '農產', '嘉年華', '要', '讓', '全', '台', '的', '民眾', '認識', '屏東', '農產', '的', '特色', '及', '亮點', '除了', '暢遊', '大', '森林', '樂園', '拜訪', '文創', '市集', '更', '可', '品嚐', '潮州', '地方', '小吃', '特色']"
6,2018-02-14,"['日商', '伊藤忠', '獲准', '承接', '台北', '股權', '頂', '新', '樂觀', '其', '成', '經濟部', '投審會', '今日', '核准', '日商', '伊藤忠', '商社', '以', '約', '億', '美元', '約', '億', '元', '接手', '頂新', '原', '持有', '的', '台北', '大樓', '股權', '案', '頂新集團', '今天', '對', '此', '表示', '樂觀', '其', '成', '日商', '伊藤忠商社', '的', '獲准', '接手', '頂新集團', '所', '持', '的', '台北', '股權', '也', '將', '成為', '台北', '的', '首位', '外資', '法人', '股東頂新集團', '今天', '對', '此', '指出', '日商', '伊藤忠商社', '是', '一', '世界性', '的', '集團', '由', '伊藤忠商社', '的', '入股', '台北', '金融大樓', '將', '為', '台北', '大樓', '的', '走向', '國際化', '帶來', '正面', '的', '助益', '也', '等於', '為', '台北', '大樓', '找到', '很', '好', '的', '投資人', '頂新', '對', '此', '樂觀', '其', '成', '頂新集團', '是', '在', '年', '陸續', '自', '國內', '投資人', '手', '中', '購入', '約', '的', '台北', '股權', '但', '在', '年', '食用', '油', '風暴', '後', '決定', '出脫', '之前', '馬來西亞', '集團', '及', '其他', '海外', '資產管理公司', '黑石集團', '均', '曾', '有意', '接手', '但', '遇', '阻力', '而', '知', '吹', '而', '今天', '日商', '伊藤忠', '商社', '獲准', '承接', '頂', '新', '集團', '釋出', '的', '台北', '大樓', '股權', '如', '順利', '交割', '將', '成為', '台北', '大樓', '的', '首位', '外資', '投資人', '也', '是', '第', '大', '股東', '頂新', '集團', '及', '旗下', '的', '康', '師傅', '一直', '與', '日商', '伊藤忠', '維持', '密切', '的', '合作', '及', '投資', '關係', '且', '日商', '過去', '分別', '投資', '持有', '頂新', '集團', '及', '康', '師傅', '的', '股權', '日本', '三洋', '食品', '在', '年', '投資', '康', '師傅', '公司', '而', '年', '日本', '伊藤忠商社', '則', '以', '約', '億', '美元', '投資', '持有', '頂新', '集團', '約', '的', '股權']"
7,2018-02-14,"['達邁', '去年', '稅', '前', '盈餘', '年增', '每', '股', '稅', '前', '賺', '元', '軟板', '上游', '材料', '聚醯亞胺', '薄膜', '供應商', '達邁', '去年', '第季', '淡季', '表現', '仍', '持', '穩', '達邁', '今日', '公布', '自結', '去年', '全', '年', '稅', '前', '盈餘', '億', '元', '年增', '每', '股', '稅', '前', '盈餘', '元', '達邁', '去年', '第季', '營收', '億', '元', '創', '新高', '季增', '年', '增', '全', '年', '營收', '億', '元', '年增率', '達', '也', '創', '歷年', '新高', '去年', '第季', '單季', '稅前', '盈餘', '萬', '元', '季減', '年', '減', '達邁', '主管', '指出', '在', '傳統', '軟板', '淡季', '下', '去年', '第季', '營收', '仍', '創', '歷史', '新高', '主係', '受惠', '於', '石墨', '散熱', '用', '之', '銷售量', '增加', '所致', '但是', '第', '季', '稅', '前', '盈餘', '上季', '減少', '是', '利基型', '產品', '減少', '及', '合併', '柏彌蘭金屬化研究公司', '的', '營業', '損失', '影響', '獲利', '達邁', '為', '因應', '未來', '業務', '成長', '及', '支應', '新', '事業', '發展', '將', '投入', '台灣', '銅鑼', '二', '期', '擴廠', '計畫', '總資', '本', '資出', '億', '元', '達邁', '指出', '此', '擴廠', '計畫', '主要', '包括', '新增', '噸', '的', '生產', '產線', '及', '先進', '研發', '大樓', '之', '擴建案', '達邁', '擴廠', '新', '計畫', '預計', '在', '年底', '完成', '年', '上半年', '正式', '投產', '擴廠', '完成', '後', '將', '可', '紓解', '現有', '產能', '吃緊', '窘況', '並', '有助', '提升', '競爭力', '擴大', '市場', '占有', '率', '達邁', '主管', '指出', '因應', '產業', '逐步', '轉向', '軟性', '顯示', '及', '觸控', '應用', '的', '各', '項', '需求', '先進', '研發', '大樓', '的', '設立', '也', '將', '為', '未來', '光學', '等級膜', '研究', '發展', '布局', '達邁', '的', '年月', '營收', '億', '元', '創', '歷史', '新高月', '增年', '增']"
